# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:51:48+00:00
# capture_name=harmonics_1vpp_1to100_profile1Vdiv_g52p53_06.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=939
# firmware_status_timestamp=2026-08-23T20:51:48+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=52.53
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=52.53
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=52.5300
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=1
# calibration_volts_per_code_ch1=0.000487788191831
# calibrated_volts_per_div_ch1=0.998990216871
# displayed_volts_per_div_ch1=1
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=52.5300
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=1
# calibration_volts_per_code_ch2=0.00049235231157
# calibrated_volts_per_div_ch2=1.0083375341
# displayed_volts_per_div_ch2=1
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile1Vdiv_g52p53
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=3.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=6
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,723,784,-3.64329,-3.64734592
1,1437,995,-3.29500924,-3.54345959
2,2965,2444,-2.54966888,-2.83004109
3,4887,4819,-1.61213997,-1.66070435
4,7843,7554,-0.170238079,-0.314120775
5,10688,10396,1.21751933,1.08514449
6,13205,13150,2.44528221,2.44108276
7,14846,14908,3.24574263,3.30663812
8,15396,15352,3.51402613,3.52524255
9,15210,15202,3.42329753,3.4513897
10,13206,13499,2.44576999,2.61291372
11,11534,11336,1.63018814,1.54795567
12,8718,8544,0.256576589,0.173308014
13,5683,5557,-1.22386057,-1.29734834
14,3126,2983,-2.47113498,-2.56466319
15,1265,1163,-3.3789088,-3.4607444
16,1044,489,-3.48671,-3.79258986
17,995,580,-3.51061162,-3.7477858
18,2883,2471,-2.58966751,-2.81674757
19,5402,4972,-1.36092906,-1.58537444
20,7738,7615,-0.221455839,-0.284087284
21,10842,10718,1.29263871,1.24368194
22,13151,13156,2.41894164,2.44403687
23,14593,14856,3.12233222,3.2810358
24,15912,15677,3.76572484,3.68525705
25,15108,15091,3.37354313,3.3967386
26,13732,13732,2.70234658,2.72763181
27,11392,11240,1.56092221,1.50068985
28,8302,8326,0.0536567011,0.0659752098
29,5358,5281,-1.38239174,-1.43323758
30,3424,3288,-2.3257741,-2.41449574
31,1561,1315,-3.2345235,-3.38590685
32,742,592,-3.63402203,-3.74187757
33,1327,1010,-3.34866594,-3.5360743
34,2652,2130,-2.70234658,-2.98463971
35,5119,4745,-1.49897311,-1.69713842
36,8027,7556,-0.0804850517,-0.31313607
37,10906,10519,1.32385715,1.14570383
38,12980,12982,2.33552986,2.35836757
39,15081,14945,3.36037285,3.32485516
40,15514,15138,3.57158514,3.41987916
41,15234,15297,3.43500445,3.49816317
42,13605,13568,2.64039748,2.64688603
43,11304,11358,1.51799685,1.55878742
44,8610,8518,0.203895464,0.160506854
45,5465,5452,-1.3301984,-1.34904533
46,3304,3317,-2.38430868,-2.40021752
47,1387,1331,-3.31939865,-3.37802921
48,769,295,-3.62085175,-3.8881062
49,1462,888,-3.28281453,-3.59614128
50,2773,2390,-2.64332421,-2.85662811
51,5397,4938,-1.363368,-1.60211442
52,7698,7543,-0.240967367,-0.31953665
53,10771,10589,1.25800575,1.18016849
54,13305,13065,2.49406102,2.39923281
55,14947,14951,3.29500924,3.32780927
56,15672,15508,3.64865567,3.60204951
57,15091,15233,3.36525074,3.46665263
58,13618,13713,2.64673873,2.71827711
59,11288,11271,1.51019224,1.51595277
60,8513,8522,0.15658001,0.162476263
61,5668,5544,-1.2311774,-1.30374892
62,3213,3011,-2.42869741,-2.55087733
63,1578,1408,-3.2262311,-3.34011808
64,891,525,-3.56134159,-3.77486517
65,1200,744,-3.41061504,-3.66704002
66,2754,2497,-2.65259219,-2.80394641
67,4771,5070,-1.6687234,-1.53712392
68,7851,7786,-0.166335773,-0.199895038
69,10589,10346,1.1692283,1.06052688
70,13524,13223,2.60088664,2.47702448
71,14827,14899,3.23647465,3.30220695
