# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:51:48+00:00
# capture_name=harmonics_1vpp_1to100_profile1Vdiv_g52p53_07.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=940
# firmware_status_timestamp=2026-08-23T20:51:48+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=52.53
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=52.53
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=52.5300
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=1
# calibration_volts_per_code_ch1=0.000487788191831
# calibrated_volts_per_div_ch1=0.998990216871
# displayed_volts_per_div_ch1=1
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=52.5300
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=1
# calibration_volts_per_code_ch2=0.00049235231157
# calibrated_volts_per_div_ch2=1.0083375341
# displayed_volts_per_div_ch2=1
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile1Vdiv_g52p53
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=3.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=7
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,14728,14746,3.18818362,3.22687705
1,15656,15362,3.64085106,3.53016607
2,15438,15520,3.53451324,3.60795774
3,13859,13991,2.76429568,2.85515105
4,11762,11893,1.74140384,1.82219591
5,9194,9084,0.488763768,0.439178262
6,6163,6042,-0.989722241,-1.05855747
7,3463,3161,-2.30675036,-2.47702448
8,1938,1593,-3.05062735,-3.2490329
9,810,657,-3.60085243,-3.70987467
10,1186,659,-3.41744407,-3.70888996
11,2301,2167,-2.87356024,-2.96642268
12,4812,4318,-1.64872409,-1.90737286
13,7058,6940,-0.55315181,-0.616425094
14,10331,10008,1.04337894,0.894111798
15,12609,12619,2.15456044,2.17964368
16,14805,14648,3.22574331,3.17862652
17,15860,15419,3.74035985,3.55823016
18,15122,15561,3.38037217,3.62814418
19,14045,13904,2.85502429,2.8123164
20,11836,11909,1.77750017,1.83007354
21,8865,8886,0.328281453,0.341692504
22,6259,5898,-0.942894575,-1.1294562
23,3823,3377,-2.13114661,-2.37067638
24,1677,1452,-3.17794007,-3.31845458
25,685,546,-3.66182596,-3.76452577
26,1171,918,-3.42476089,-3.58137071
27,2368,2160,-2.84087843,-2.96986914
28,4646,4310,-1.72969693,-1.91131167
29,7107,7104,-0.529250188,-0.535679315
30,10250,9998,1.0038681,0.889188275
31,12691,12448,2.19455908,2.09545144
32,15122,14837,3.38037217,3.27168111
33,15254,15139,3.44476021,3.42037151
34,15438,15389,3.53451324,3.54345959
35,13963,13978,2.81502566,2.84875047
36,11971,11844,1.84335158,1.79807064
37,9107,9027,0.446326196,0.41111418
38,6556,6315,-0.798021482,-0.924145289
39,3431,3445,-2.32235958,-2.33719642
40,1718,1496,-3.15794075,-3.29679108
41,772,607,-3.61938838,-3.73449228
42,1149,640,-3.43549224,-3.71824466
43,2760,2173,-2.64966546,-2.96346856
44,4488,4144,-1.80676746,-1.99304216
45,7386,7148,-0.393157283,-0.514015813
46,10180,10069,0.969722925,0.924145289
47,12625,12430,2.16236505,2.0865891
48,14794,14577,3.22037764,3.14366951
49,15502,15377,3.56573168,3.53755136
50,15035,15038,3.3379346,3.37064393
51,14375,14472,3.01599439,3.09197252
52,11616,11800,1.67018677,1.77640714
53,9144,8924,0.464374359,0.360401892
54,6098,6169,-1.02142847,-0.996028726
55,3389,3172,-2.34284669,-2.4716086
56,2124,1652,-2.95989875,-3.21998412
57,639,427,-3.68426421,-3.8231157
58,1214,842,-3.403786,-3.61878949
59,2540,2200,-2.75697886,-2.95017505
60,4440,4099,-1.8301813,-2.01519801
61,7489,7027,-0.342915099,-0.573590443
62,10103,10096,0.932163235,0.937438801
63,13022,12863,2.35601697,2.29977765
64,14579,14609,3.11550318,3.15942478
65,15294,15387,3.46427174,3.54247488
66,15409,15123,3.52036738,3.41249387
67,14035,13991,2.8501464,2.85515105
68,11704,11776,1.71311213,1.76459068
69,9185,8984,0.484373674,0.389943031
70,6110,5680,-1.01557502,-1.23678901
71,3489,3456,-2.29406787,-2.33178055
72,1829,1294,-3.10379626,-3.39624625
