# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:49:41+00:00
# capture_name=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50_03.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=687
# firmware_status_timestamp=2026-08-23T20:49:41+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=55.50
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=55.50
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=55.5000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=0.5
# calibration_volts_per_code_ch1=0.000246821293355
# calibrated_volts_per_div_ch1=0.50549000879
# displayed_volts_per_div_ch1=0.5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=55.5000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=0.5
# calibration_volts_per_code_ch2=0.000253357015986
# calibrated_volts_per_div_ch2=0.518875168739
# displayed_volts_per_div_ch2=0.5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=1.5
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=3
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,7965,7592,-0.0560284336,-0.15201421
1,10390,10298,0.542513203,0.533569876
2,12536,12383,1.0721917,1.06181925
3,14877,14257,1.65000035,1.5366103
4,15083,14417,1.70084553,1.57714742
5,14278,14393,1.50215439,1.57106686
6,13298,12667,1.26026952,1.13377265
7,11057,10667,0.707143005,0.627058615
8,8928,8384,0.181660472,0.0486445471
9,5797,5634,-0.591136998,-0.648087247
10,2979,3051,-1.2866794,-1.30250842
11,2316,1901,-1.45032192,-1.59386899
12,2384,1335,-1.43353807,-1.73726906
13,2048,1511,-1.51647003,-1.69267822
14,2726,2758,-1.34912519,-1.37674202
15,5335,5033,-0.705168435,-0.800354813
16,8499,7932,0.0757741371,-0.0658728242
17,10287,9927,0.51709061,0.439574423
18,13458,12698,1.29976093,1.14162671
19,14113,13975,1.46142888,1.46516362
20,14287,14421,1.50437578,1.57816085
21,15426,14530,1.78550524,1.60577677
22,13087,12748,1.20819023,1.15429456
23,10570,10555,0.586941036,0.598682629
24,8456,8159,0.0651608214,-0.00836078153
25,5855,5736,-0.576821363,-0.622244831
26,3752,3210,-1.09588654,-1.26222465
27,2296,1969,-1.45525835,-1.57664071
28,2065,1420,-1.51227406,-1.71573371
29,1908,1535,-1.55102501,-1.68659766
30,3739,3053,-1.09909522,-1.30200171
31,5288,4948,-0.716769036,-0.82189016
32,7522,7652,-0.165370267,-0.136812789
33,11156,10341,0.731578314,0.544464227
34,12516,12217,1.06725527,1.01976199
35,14436,13975,1.54115216,1.46516362
36,14855,14556,1.64457028,1.61236405
37,13694,14119,1.35801076,1.50164703
38,13026,12781,1.19313413,1.16265535
39,11269,10293,0.75946912,0.532303091
40,8866,8824,0.166357552,0.160121634
41,5719,5390,-0.610389058,-0.709906359
42,3515,3169,-1.15438319,-1.27261229
43,2588,1829,-1.38318653,-1.61211069
44,1649,1209,-1.61495172,-1.76919204
45,1937,1280,-1.54386719,-1.75120369
46,3370,2979,-1.19017228,-1.32075012
47,6056,5119,-0.527210283,-0.77856611
48,8042,7604,-0.037023194,-0.148973925
49,10458,10399,0.559297051,0.559158934
50,12951,12679,1.17462254,1.13681293
51,13876,13678,1.40293223,1.38991659
52,14824,15066,1.63691882,1.74157613
53,14450,14541,1.54460765,1.60856369
54,12633,12547,1.09613336,1.1033698
55,11447,10518,0.80340331,0.589308419
56,8380,7967,0.0464024032,-0.0570053286
57,5681,5844,-0.619768268,-0.594882274
58,3425,3306,-1.17659711,-1.23790238
59,2494,1700,-1.40638773,-1.64479375
60,1652,1084,-1.61421126,-1.80086167
61,2155,1562,-1.49006015,-1.67975702
62,3392,3046,-1.18474221,-1.3037752
63,5386,5191,-0.692580549,-0.760324405
64,7815,7594,-0.0930516276,-0.151507496
65,10283,10057,0.516103324,0.472510835
66,12934,12372,1.17042657,1.05903233
67,13989,13890,1.43082304,1.44362828
68,14673,14808,1.5996488,1.67621002
69,13946,14032,1.42020972,1.47960497
70,13433,12970,1.2935904,1.21053982
71,11170,10782,0.735033812,0.656194671
