# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:44:25+00:00
# capture_name=harmonics_1vpp_1to1_profile20mVdiv_g49p50_10.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=3302
# firmware_status_timestamp=2026-08-23T20:44:25+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.50
# firmware_afe_ch1_offset_pct=51.40
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=49.50
# firmware_afe_ch2_offset_pct=51.40
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=49.5000
# afe_offset_pct_ch1=51.4000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.02
# calibration_volts_per_code_ch1=1.00404446079e-05
# calibrated_volts_per_div_ch1=0.0205628305569
# displayed_volts_per_div_ch1=0.02
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=49.5000
# afe_offset_pct_ch2=51.4000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.02
# calibration_volts_per_code_ch2=9.85166992743e-06
# calibrated_volts_per_div_ch2=0.0201762200114
# displayed_volts_per_div_ch2=0.02
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to1_profile20mVdiv_g49p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.06
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=10
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,7821,8025,-0.00372500495,-0.00164522888
1,10481,9861,0.0229825777,0.0164424371
2,12135,12406,0.0395894731,0.0415149371
3,13282,13565,0.0511058631,0.0529330225
4,14673,14565,0.0650721215,0.0627846924
5,14175,14347,0.0600719801,0.0606370284
6,12809,13057,0.0463567328,0.0479283742
7,10817,10569,0.0263561671,0.0234174194
8,8488,8249,0.0029719716,0.000561545186
9,6084,6336,-0.0211652572,-0.0182846994
10,4057,3661,-0.0415172385,-0.0446379164
11,2467,2196,-0.0574815454,-0.0590706129
12,2054,2350,-0.061628249,-0.0575534557
13,2263,2135,-0.0595297961,-0.0596715648
14,3299,2870,-0.0491278955,-0.0524305874
15,5568,5314,-0.0263461267,-0.0283531061
16,8045,7868,-0.00147594536,-0.00319194106
17,10162,10595,0.0197796759,0.0236735628
18,12241,11818,0.0406537602,0.0357221552
19,13498,13668,0.0532745991,0.0539477445
20,14421,15019,0.0625419295,0.0672573506
21,14095,14639,0.0592687445,0.063513716
22,13050,12609,0.0487764799,0.0435148261
23,10634,10355,0.0245187657,0.0213091621
24,8123,8806,-0.000692790678,0.00604892534
25,6401,6404,-0.0179824363,-0.0176147858
26,4030,3815,-0.0417883305,-0.0431207593
27,2640,2327,-0.0557445485,-0.0577800441
28,1934,1640,-0.0628331024,-0.0645481414
29,2149,2403,-0.0606744068,-0.0570313172
30,3615,3282,-0.045955115,-0.0483716993
31,5709,5394,-0.024930424,-0.0275649725
32,7438,8105,-0.00757049523,-0.000857095284
33,10260,9848,0.0207636394,0.0163143654
34,12473,12215,0.0429831434,0.0396332681
35,13678,14133,0.0550818791,0.058528771
36,14425,14663,0.0625820912,0.0637501561
37,14308,13745,0.0614073592,0.0547063231
38,12635,13291,0.0446096954,0.050233665
39,10745,11171,0.0256332551,0.0293481247
40,8378,8256,0.0018675227,0.000630506875
41,6202,5635,-0.0199804848,-0.02519072
42,4052,4265,-0.0415674407,-0.0386875078
43,2961,3214,-0.0525215657,-0.0490416129
44,2072,1338,-0.061447521,-0.0675233457
45,2129,2304,-0.0608752157,-0.0580066325
46,3546,2685,-0.0466479056,-0.0542531463
47,5580,5280,-0.0262256413,-0.0286880628
48,7739,7985,-0.00454832141,-0.00203929567
49,10251,10129,0.0206732754,0.0190826846
50,12260,12237,0.0408445287,0.0398500049
51,13778,13952,0.0560859236,0.0567456188
52,14549,14452,0.0638271064,0.0616714537
53,14117,14312,0.0594896343,0.06029222
54,12599,12942,0.0442482394,0.0467954322
55,10970,11152,0.0278923551,0.029160943
56,8520,8143,0.00329326583,-0.000482731826
57,5803,6099,-0.0239866222,-0.0206195452
58,4162,3929,-0.0404629918,-0.0419976689
59,2882,2638,-0.0533147609,-0.0547161748
60,1729,1419,-0.0648913935,-0.0667253604
61,2063,2326,-0.061537885,-0.0577898958
62,3596,3018,-0.0461458834,-0.0509725402
63,5290,5833,-0.0291373703,-0.0232400894
64,7806,7445,-0.00387561162,-0.00735919744
65,10299,9840,0.0211552168,0.016235552
66,11954,12378,0.0377721526,0.0412390903
