# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:51:47+00:00
# capture_name=harmonics_1vpp_1to100_profile1Vdiv_g52p53_05.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=938
# firmware_status_timestamp=2026-08-23T20:51:47+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=52.53
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=52.53
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=52.5300
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=1
# calibration_volts_per_code_ch1=0.000487788191831
# calibrated_volts_per_div_ch1=0.998990216871
# displayed_volts_per_div_ch1=1
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=52.5300
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=1
# calibration_volts_per_code_ch2=0.00049235231157
# calibrated_volts_per_div_ch2=1.0083375341
# displayed_volts_per_div_ch2=1
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile1Vdiv_g52p53
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=3.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=5
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,13354,13105,2.51796265,2.41892691
1,14941,14593,3.29208251,3.15154715
2,15618,15413,3.62231511,3.55527604
3,14979,15266,3.31061846,3.48290025
4,13544,13715,2.6106424,2.71926182
5,11317,11058,1.5243381,1.41108172
6,8522,8807,0.160970103,0.302796672
7,5672,5497,-1.22922624,-1.32688948
8,3135,3137,-2.46674489,-2.48884093
9,1482,1285,-3.27305877,-3.40067742
10,970,436,-3.52280632,-3.81868453
11,1490,977,-3.26915646,-3.55232193
12,2895,2398,-2.58381405,-2.85268929
13,5007,4732,-1.55360539,-1.703539
14,8086,7690,-0.0517055483,-0.24716086
15,10723,10779,1.23459191,1.27371543
16,13229,13255,2.45698912,2.49277975
17,15046,14959,3.34330027,3.33174809
18,15449,15429,3.53987891,3.56315368
19,15018,14979,3.3296422,3.34159514
20,13654,13643,2.6642991,2.68381245
21,11265,11334,1.49897311,1.54697096
22,8410,8658,0.106337826,0.229436177
23,5770,5295,-1.181423,-1.42634465
24,3249,2750,-2.41113703,-2.67938128
25,1503,1640,-3.26281522,-3.22589235
26,1092,544,-3.46329616,-3.76551048
27,1063,858,-3.47744202,-3.61091185
28,2994,2705,-2.53552302,-2.70153713
29,4784,4771,-1.66238216,-1.68433726
30,8339,7787,0.0717048642,-0.199402686
31,10609,10489,1.17898406,1.13093326
32,12945,12987,2.31845728,2.36082933
33,14996,14931,3.31891086,3.31796223
34,15580,15524,3.60377916,3.60992715
35,15262,15180,3.44866252,3.44055795
36,13605,13592,2.64039748,2.65870248
37,11195,11207,1.46482794,1.48444222
38,8397,8441,0.0999965793,0.122595726
39,5496,5373,-1.31507697,-1.38794117
40,3098,3071,-2.48479305,-2.52133619
41,1342,1261,-3.34134911,-3.41249387
42,765,418,-3.6228029,-3.82754687
43,1582,1233,-3.22427995,-3.42627974
44,2675,2278,-2.69112745,-2.91177157
45,5125,4724,-1.49604638,-1.70747782
46,7863,7656,-0.160482315,-0.263900839
47,10470,10410,1.1111815,1.09203743
48,13378,13097,2.52966956,2.41498809
49,14678,14775,3.16379421,3.24115527
50,15869,15531,3.74474995,3.61337361
51,15001,15131,3.3213498,3.41643269
52,13693,13619,2.68332284,2.67199599
53,11263,11278,1.49799754,1.51939923
54,8593,8370,0.195603065,0.0876387115
55,5854,5555,-1.14044879,-1.29833305
56,2974,2864,-2.54527878,-2.62325312
57,1581,1352,-3.22476774,-3.36768981
58,679,461,-3.66475269,-3.80637572
59,1138,738,-3.44085791,-3.66999413
60,2952,2444,-2.55601013,-2.83004109
61,5069,4893,-1.52336252,-1.62427028
62,7745,7485,-0.218041322,-0.348093084
63,10761,10592,1.25312786,1.18164555
64,13407,13250,2.54381542,2.49031799
65,14818,14820,3.23208456,3.26331112
66,15310,15485,3.47207635,3.59072541
67,15274,15313,3.45451597,3.50604081
68,13611,13625,2.64332421,2.67495011
69,11156,11158,1.4458042,1.46031696
70,8821,8770,0.306818773,0.284579636
71,5458,5502,-1.33361292,-1.32442772
