# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:44:23+00:00
# capture_name=harmonics_1vpp_1to1_profile20mVdiv_g49p50_03.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=3295
# firmware_status_timestamp=2026-08-23T20:44:23+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.50
# firmware_afe_ch1_offset_pct=51.40
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=49.50
# firmware_afe_ch2_offset_pct=51.40
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=49.5000
# afe_offset_pct_ch1=51.4000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.02
# calibration_volts_per_code_ch1=1.00404446079e-05
# calibrated_volts_per_div_ch1=0.0205628305569
# displayed_volts_per_div_ch1=0.02
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=49.5000
# afe_offset_pct_ch2=51.4000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.02
# calibration_volts_per_code_ch2=9.85166992743e-06
# calibrated_volts_per_div_ch2=0.0201762200114
# displayed_volts_per_div_ch2=0.02
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to1_profile20mVdiv_g49p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.06
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=3
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,4679,4939,-0.0352720819,-0.0320474823
1,2820,2786,-0.0539372684,-0.0532581276
2,2292,1692,-0.0592386232,-0.0640358545
3,2136,1848,-0.0608049325,-0.062498994
4,3193,3823,-0.0501921826,-0.0430419459
5,5013,4768,-0.0319185734,-0.0337321178
6,7628,6605,-0.00566281076,-0.0156346002
7,9498,9861,0.0131128207,0.0164424371
8,11974,12240,0.0379729615,0.0398795599
9,13651,12922,0.0548107871,0.0465983988
10,13957,14638,0.0578831632,0.0635038644
11,14392,15215,0.0622507566,0.0691882779
12,14001,13825,0.0583249427,0.0554944567
13,11669,11512,0.0349106259,0.0327075442
14,9432,9269,0.0124501513,0.0106102485
15,6638,6802,-0.0156028509,-0.0136938212
16,4883,5152,-0.0332238312,-0.0299490766
17,3521,2891,-0.0468989168,-0.0522237023
18,2315,1897,-0.059007693,-0.0620162622
19,2091,2300,-0.0612567526,-0.0580460392
20,3048,3504,-0.0516480471,-0.0461846286
21,5294,4612,-0.0290972085,-0.0352689783
22,7300,7113,-0.00895607659,-0.0106299519
23,9774,10375,0.0158839834,0.0215061955
24,11960,11839,0.0378323953,0.0359290402
25,13539,13401,0.0536862573,0.0513173487
26,14441,14740,0.0627427384,0.0645087347
27,14799,14443,0.0663372175,0.0615827887
28,13319,13879,0.0514773595,0.0560264469
29,11367,11628,0.0318784116,0.0338503379
30,9207,8805,0.0101910513,0.00603907367
31,6998,6946,-0.0119882909,-0.0122751807
32,4955,5174,-0.0325009192,-0.0297323398
33,3278,2646,-0.0493387448,-0.0546373614
34,2077,1598,-0.0613973188,-0.0649619115
35,2034,2258,-0.0618290579,-0.0584598093
36,3321,3126,-0.0489070057,-0.0499085599
37,5114,4982,-0.0309044885,-0.0316238605
38,7338,7146,-0.0085745397,-0.0103048467
39,9605,9730,0.0141871482,0.0151518683
40,11545,11981,0.0336656108,0.0373279774
41,13220,13623,0.0504833555,0.0535044194
42,14678,13950,0.0651223237,0.0567259154
43,14251,14928,0.0608350539,0.0663608486
44,13448,14025,0.0527725769,0.0574647907
45,11706,10920,0.0352821224,0.0268753556
46,9006,8941,0.00817292191,0.00737890078
47,6766,7272,-0.014317674,-0.00906353633
48,4664,4679,-0.0354226886,-0.0346089165
49,3310,2555,-0.0490174506,-0.0555338634
50,2280,1973,-0.0593591085,-0.0612675353
51,1978,2441,-0.0623913228,-0.0566569538
52,3030,2894,-0.0518287751,-0.0521941473
53,4819,4424,-0.0338664197,-0.0371210923
54,7448,6837,-0.00747009079,-0.0133490128
55,9572,10149,0.0138558136,0.019279718
56,11900,12046,0.0372299686,0.0379683359
57,13533,12849,0.0536260147,0.0458792269
58,14302,14247,0.0613471166,0.0596518614
59,14262,15011,0.0609454988,0.0671785372
60,13766,13765,0.0559654382,0.0549033565
61,11413,11787,0.0323402721,0.0354167534
62,9095,8926,0.00906652148,0.00723112573
63,7077,6646,-0.0111950957,-0.0152306817
64,4824,5318,-0.0338162174,-0.0283136994
65,3175,2996,-0.0503729106,-0.0511892769
66,2332,1563,-0.0588370054,-0.0653067199
67,1764,2002,-0.0645399779,-0.0609818369
68,3143,3332,-0.0506942048,-0.0478791158
69,5092,4628,-0.0311253783,-0.0351113516
70,7180,6692,-0.0101609299,-0.0147775049
71,9684,9928,0.0149803434,0.017102499
72,11633,11436,0.0345491699,0.0319588172
73,13403,13962,0.0523207569,0.0568441355
74,14596,14173,0.0642990073,0.0589228378
75,14635,14423,0.0646905846,0.0613857553
76,13242,13532,0.0507042453,0.0526079174
77,11194,11657,0.0301414147,0.0341360363
78,9012,8792,0.00823316458,0.00591100196
79,6713,7130,-0.0148498176,-0.0104624735
80,4841,5224,-0.0336455299,-0.0292397563
81,3103,2294,-0.0510958226,-0.0581051492
82,1886,1659,-0.0633150437,-0.0643609596
83,1928,2491,-0.062893345,-0.0561643703
