# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:49:42+00:00
# capture_name=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50_09.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=693
# firmware_status_timestamp=2026-08-23T20:49:42+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=55.50
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=55.50
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=55.5000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=0.5
# calibration_volts_per_code_ch1=0.000246821293355
# calibrated_volts_per_div_ch1=0.50549000879
# displayed_volts_per_div_ch1=0.5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=55.5000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=0.5
# calibration_volts_per_code_ch2=0.000253357015986
# calibrated_volts_per_div_ch2=0.518875168739
# displayed_volts_per_div_ch2=0.5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=1.5
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=9
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,14266,13851,1.49919254,1.43374735
1,11653,11805,0.854248496,0.915378899
2,9622,9258,0.352954449,0.270078579
3,7032,6687,-0.2863127,-0.381302309
4,5114,4362,-0.759715941,-0.970357371
5,2408,2430,-1.42761436,-1.45984313
6,2051,1174,-1.51572956,-1.77805954
7,1686,1419,-1.60581933,-1.71598707
8,2782,2031,-1.3353032,-1.56093258
9,4825,3949,-0.831047295,-1.07499382
10,6511,6299,-0.414906594,-0.479604831
11,9528,9371,0.329753248,0.298707922
12,11737,11185,0.874981485,0.758297549
13,13801,13383,1.38442063,1.31517627
14,15178,14619,1.72429356,1.62832554
15,14920,14328,1.66061366,1.55459865
16,13260,13387,1.25089031,1.3161897
17,11841,11642,0.900650899,0.874081705
18,9777,9667,0.39121175,0.373701599
19,6631,6543,-0.385288039,-0.417785719
20,4894,4585,-0.814016625,-0.913858757
21,3101,2540,-1.2565672,-1.43197385
22,1197,1013,-1.72651495,-1.81885002
23,2306,1513,-1.45279013,-1.69217151
24,2838,2306,-1.3214812,-1.4912594
25,4261,3924,-0.970254504,-1.08132774
26,6724,6030,-0.362333659,-0.547757869
27,10110,9140,0.473403241,0.240182451
28,11874,11726,0.908796002,0.895363694
29,13239,13336,1.24570707,1.30326849
30,14795,14263,1.629761,1.53813044
31,14987,14932,1.67715069,1.70762629
32,13751,13790,1.37207957,1.41829258
33,11967,11859,0.931750382,0.929060178
34,9372,9091,0.291249126,0.227767957
35,6835,6199,-0.334936495,-0.504940533
36,5067,4743,-0.771316542,-0.873828348
37,2034,1632,-1.51992552,-1.66202202
38,2399,1610,-1.42983575,-1.66759588
39,1698,1062,-1.60285748,-1.80643552
40,2922,2319,-1.30074822,-1.48796575
41,4646,4278,-0.875228306,-0.991639361
42,6932,6679,-0.31099483,-0.383329165
43,9250,8687,0.261136928,0.125411723
44,12123,11468,0.970254504,0.829997584
45,13028,13240,1.19362777,1.27894622
46,15049,14472,1.69245361,1.59108206
47,14698,14665,1.60581933,1.63997996
48,14114,13544,1.4616757,1.35596675
49,12093,12160,0.962849865,1.00532064
50,9691,9431,0.369985119,0.313909343
51,7147,7364,-0.257928252,-0.209779609
52,4252,3933,-0.972475896,-1.07904753
53,2998,2631,-1.2819898,-1.40891837
54,1985,1496,-1.53201977,-1.69647858
55,2130,1513,-1.49623068,-1.69217151
56,3097,2199,-1.25755449,-1.5183686
57,3833,3666,-1.07589402,-1.14669385
58,7146,6391,-0.258175073,-0.456295986
59,9217,8953,0.252991826,0.192804689
60,12260,11841,1.00406902,0.924499751
61,13900,13362,1.40885594,1.30985577
62,14826,14357,1.63741246,1.561946
63,14731,14344,1.61396444,1.55865236
64,13484,13780,1.30617828,1.41575901
65,12069,11781,0.956926154,0.90929833
66,8978,9137,0.194001537,0.23942238
67,7185,6672,-0.248549042,-0.385102664
68,4607,4199,-0.884854337,-1.01165456
69,2644,2177,-1.36936454,-1.52394245
70,1915,1648,-1.54929726,-1.65796831
71,1621,1283,-1.62186272,-1.75044362
