# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:49:41+00:00
# capture_name=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50_01.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=685
# firmware_status_timestamp=2026-08-23T20:49:41+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=55.50
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=55.50
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=55.5000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=0.5
# calibration_volts_per_code_ch1=0.000246821293355
# calibrated_volts_per_div_ch1=0.50549000879
# displayed_volts_per_div_ch1=0.5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=55.5000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=0.5
# calibration_volts_per_code_ch2=0.000253357015986
# calibrated_volts_per_div_ch2=0.518875168739
# displayed_volts_per_div_ch2=0.5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=1.5
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=1
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,6302,5598,-0.466492244,-0.657208099
1,8291,7953,0.024435308,-0.0605523268
2,11602,10904,0.84166061,0.687104227
3,13263,13032,1.25163078,1.22624796
4,14728,14142,1.61322397,1.50747425
5,14292,14544,1.50560989,1.60932377
6,14456,14054,1.54608858,1.48517883
7,12239,12148,0.998885774,1.00228036
8,10492,10034,0.567688975,0.466683623
9,7436,7483,-0.186596898,-0.179630124
10,5261,4963,-0.723433211,-0.818089805
11,3298,2760,-1.20794341,-1.37623531
12,2393,1819,-1.43131668,-1.61464426
13,1054,1100,-1.76181039,-1.79680796
14,2523,1848,-1.39922991,-1.60729691
15,3300,3188,-1.20744977,-1.26779851
16,6331,5674,-0.459334427,-0.637952966
17,8378,8101,0.0459087606,-0.0230554885
18,11800,11067,0.890531226,0.728401421
19,12684,12568,1.10872125,1.1086903
20,15032,14337,1.68825765,1.55687886
21,14410,14534,1.5347348,1.6067902
22,14478,13988,1.55151865,1.46845726
23,12852,12670,1.15018723,1.13453272
24,10207,10064,0.497344906,0.474284334
25,7196,7446,-0.245834008,-0.189004334
26,5288,4840,-0.716769036,-0.849252718
27,3426,3365,-1.17635028,-1.22295432
28,1881,1532,-1.55768918,-1.68735773
29,2275,1224,-1.46044159,-1.76539169
30,2290,1753,-1.45673927,-1.63136583
31,3904,3419,-1.05836971,-1.20927304
32,5813,5643,-0.587187857,-0.645807034
33,8681,8227,0.120695612,0.00886749556
34,12169,11335,0.981608284,0.796301101
35,12606,12796,1.08946919,1.1664557
36,14779,14152,1.62581186,1.51000782
37,14247,14344,1.49450293,1.55865236
38,14244,13916,1.49376247,1.45021556
39,12610,12393,1.09045647,1.06435282
40,10363,9915,0.535849028,0.436534139
41,8263,7602,0.0175243118,-0.149480639
42,5338,4969,-0.704427971,-0.816569663
43,2828,2828,-1.32394942,-1.35900703
44,2364,1779,-1.4384745,-1.62477854
45,1659,829,-1.61248351,-1.86546771
46,3129,2283,-1.24965621,-1.49708661
47,3444,3359,-1.1719075,-1.22447446
48,6159,5393,-0.501787689,-0.709146288
49,8169,8222,-0.00567688975,0.00760071048
50,11988,11147,0.93693363,0.748669982
51,13454,12992,1.29877365,1.21611368
52,14394,14203,1.53078566,1.52292902
53,14452,14347,1.5451013,1.55941243
54,13559,13801,1.32468988,1.4210795
55,12692,12236,1.11069582,1.02457577
56,10785,10589,0.640007614,0.607296767
57,7040,7316,-0.28433813,-0.221940746
58,6160,5208,-0.501540868,-0.756017336
59,2989,2405,-1.28421119,-1.46617705
60,2240,1893,-1.46908034,-1.59589584
61,995,1288,-1.77637285,-1.74917684
62,1898,1765,-1.55349322,-1.62832554
63,3599,3252,-1.1336502,-1.25158366
64,6566,5701,-0.401331423,-0.631112327
65,8456,8583,0.0651608214,0.0990625933
66,11353,11096,0.780202108,0.735748774
67,13147,13078,1.22299951,1.23790238
68,14900,14530,1.65567724,1.60577677
69,14809,14269,1.6332165,1.53965059
70,14079,14014,1.45303695,1.47504455
71,12968,12347,1.1788185,1.0526984
72,10583,10134,0.590149712,0.492019325
73,7606,7642,-0.144637278,-0.139346359
