condition,channel,noise_rms_codes_mean,noise_rms_codes_std,noise_rms_uv_mean,noise_rms_uv_std,snr_db_mean,snr_db_std,sinad_db_mean,sinad_db_std,enob_mean,enob_std
pc_monitors,ch1,45.092188941384805,0.41699953596596323,5504.417595383888,50.90326366772022,38.306906603883036,0.21692213998813525,38.11106627027923,0.21583048130608673,6.038383101375289,0.03585223941961571
pc_monitors,ch2,97.2591154217238,1.0376666922344049,11872.450613003393,126.66829739189497,36.416785230739016,0.4243155390372845,36.022855818808395,0.356627035925732,5.691504288838603,0.05924037141623461
laptop_battery,ch1,44.79333976648655,0.6670192770834532,5467.93698321369,81.42325159710118,38.223036710257546,0.16718007776882748,37.98611578302392,0.16214834112745954,6.017627206482378,0.026934940386621243
laptop_battery,ch2,92.60153571779142,1.565875328874903,11303.898403050713,191.14689073179946,36.48465275064963,0.6014913148183788,36.053324200048735,0.5435416198383173,5.696565481735671,0.09028930562098296
