# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:49:42+00:00
# capture_name=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50_06.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=690
# firmware_status_timestamp=2026-08-23T20:49:42+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=55.50
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=55.50
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=55.5000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=0.5
# calibration_volts_per_code_ch1=0.000246821293355
# calibrated_volts_per_div_ch1=0.50549000879
# displayed_volts_per_div_ch1=0.5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=55.5000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=0.5
# calibration_volts_per_code_ch2=0.000253357015986
# calibrated_volts_per_div_ch2=0.518875168739
# displayed_volts_per_div_ch2=0.5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=1.5
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=6
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,4326,4037,-0.95421112,-1.0526984
1,2730,2701,-1.3481379,-1.39118337
2,1885,1577,-1.5567019,-1.67595666
3,1932,1284,-1.5451013,-1.75019027
4,2701,2350,-1.35529572,-1.48011169
5,4502,3881,-0.910770572,-1.0922221
6,6941,6388,-0.308773438,-0.457056057
7,9002,8593,0.199925248,0.101596163
8,12271,11485,1.00678406,0.834304654
9,12925,13440,1.16820518,1.32961762
10,14801,14562,1.63124193,1.61388419
11,14878,14582,1.65024717,1.61895133
12,13842,13583,1.39454031,1.36584767
13,11693,12243,0.864121348,1.02634927
14,9891,9731,0.419349377,0.389916448
15,7408,6597,-0.193507894,-0.40410444
16,4748,4284,-0.850052534,-0.990119218
17,2805,2605,-1.32962631,-1.41550565
18,1883,1425,-1.55719554,-1.71446693
19,1789,1533,-1.58039674,-1.68710437
20,2371,1907,-1.43674675,-1.59234885
21,4952,3951,-0.79970099,-1.0744871
22,6224,6037,-0.485744305,-0.545984369
23,9827,9148,0.403552815,0.242209307
24,11807,11609,0.892258975,0.865720924
25,13931,13484,1.4165074,1.34076533
26,14186,14307,1.47944683,1.54927815
27,14885,14250,1.65197492,1.5348368
28,13575,13346,1.32863902,1.30580206
29,11612,11918,0.844128823,0.944008242
30,9872,8965,0.414659773,0.195844973
31,6948,6685,-0.307045689,-0.381809023
32,4767,4439,-0.84536293,-0.950848881
33,2859,2558,-1.31629796,-1.42741343
34,1531,1050,-1.64407664,-1.80947581
35,2543,1563,-1.39429349,-1.67950366
36,2451,1996,-1.41700105,-1.56980007
37,4185,3866,-0.989012922,-1.09602245
38,7412,6458,-0.192520609,-0.439321066
39,9459,8986,0.312722579,0.201165471
40,11486,10785,0.81302934,0.656954742
41,13516,13471,1.31407657,1.33747169
42,15340,14412,1.7642786,1.57588064
43,14642,14349,1.59199734,1.55991915
44,13481,13367,1.30543782,1.31112256
45,12398,11888,1.03813036,0.936407531
46,9457,9384,0.312228936,0.302001563
47,6972,6862,-0.301121978,-0.336964831
48,4189,3937,-0.988025637,-1.0780341
49,3350,2665,-1.1951087,-1.40030423
50,1871,1433,-1.5601574,-1.71244007
51,1879,1456,-1.55818282,-1.70661286
52,3157,2498,-1.24274521,-1.44261485
53,4327,4330,-0.953964299,-0.978464796
54,7136,6425,-0.260643286,-0.447681847
55,9000,8717,0.199431605,0.133012433
56,11727,11592,0.872513272,0.861413854
57,14099,13338,1.45797338,1.3037752
58,14636,14330,1.59051641,1.55510536
59,14488,14451,1.55398686,1.58576156
60,13543,13245,1.32074074,1.280213
61,11866,11781,0.906821432,0.90929833
62,9787,9501,0.393679963,0.331644334
63,7620,6787,-0.14118178,-0.355966607
64,5081,4857,-0.767861044,-0.844945648
65,2836,2382,-1.32197485,-1.47200426
66,1942,1774,-1.54263308,-1.62604533
67,1335,863,-1.69245361,-1.85685357
68,2938,2212,-1.29679908,-1.51507496
69,3966,3922,-1.04306679,-1.08183446
70,7492,6643,-0.172774905,-0.392450018
71,8891,8977,0.172528084,0.198885258
