# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:56:29+00:00
# capture_name=harmonics_1vpp_1to100_profile5Vdiv_g45p00_10.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1289
# firmware_status_timestamp=2026-08-23T20:56:29+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.00
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=45.00
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=45.0000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=5
# calibration_volts_per_code_ch1=0.00262986607407
# calibrated_volts_per_div_ch1=5.3859657197
# displayed_volts_per_div_ch1=5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=45.0000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=5
# calibration_volts_per_code_ch2=0.00264756886989
# calibrated_volts_per_div_ch2=5.42222104552
# displayed_volts_per_div_ch2=5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile5Vdiv_g45p00
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=10
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,4088,3778,-10.7929704,-11.686369
1,6510,6419,-4.42343474,-4.69413961
2,9348,9233,3.04012518,2.75611919
3,11757,11979,9.37547255,10.0263433
4,13753,13577,14.6246852,14.2571584
5,14901,14938,17.6437715,17.8604996
6,15030,15492,17.9830242,19.3272528
7,14185,14238,15.7607874,16.0072014
8,12437,12442,11.1637815,11.2521677
9,9943,10146,4.6048955,5.17334957
10,7243,7170,-2.4957429,-2.70581539
11,4829,4591,-8.84423961,-9.5338955
12,2722,2693,-14.3853674,-14.5589812
13,1606,1528,-17.320298,-17.6433989
14,1402,972,-17.8567906,-19.1154472
15,2361,2370,-15.3347491,-15.414146
16,4085,3639,-10.80086,-12.0543811
17,6694,6613,-3.93953938,-4.18051125
18,9127,9103,2.45892478,2.41193524
19,11800,11904,9.4885568,9.82777565
20,13747,13879,14.608906,15.0567242
21,14950,14928,17.7726349,17.8340239
22,15084,15159,18.125037,18.4456123
23,14187,14567,15.7660471,16.8782515
24,12380,12655,11.0138791,11.8160999
25,9916,10135,4.53388911,5.14422631
26,7252,7384,-2.47207411,-2.13923565
27,4809,4757,-8.89683693,-9.09439907
28,2721,2655,-14.3879973,-14.6595888
29,1627,1374,-17.2650708,-18.0511246
30,1395,1197,-17.8751997,-18.5197442
31,2294,2291,-15.5109501,-15.6233039
32,4087,3806,-10.7956002,-11.6122371
33,6588,6533,-4.21830518,-4.39231676
34,9275,9081,2.84814496,2.35368873
35,11850,11822,9.6200501,9.610675
36,13749,13850,14.6141658,14.9799447
37,14919,15064,17.6911091,18.1940933
38,15048,15274,18.0303618,18.7500827
39,14130,14381,15.6161447,16.3858037
40,12327,12550,10.8744962,11.5381051
41,9916,9976,4.53388911,4.72326286
42,7233,7235,-2.52204157,-2.53372341
43,4722,4828,-9.12563528,-8.90642168
44,2782,2754,-14.2275755,-14.3974795
45,1572,1174,-17.4097134,-18.5806383
46,1434,1163,-17.7726349,-18.6097616
47,2334,2295,-15.4057555,-15.6127136
48,4179,3821,-10.5536526,-11.5725235
49,6447,6615,-4.5891163,-4.17521611
50,9219,9150,2.70087246,2.53637098
51,11759,11740,9.38073229,9.39357435
52,13826,13841,14.8166655,14.9561165
53,14970,15006,17.8252323,18.0405343
54,15028,15296,17.9777645,18.8083293
55,14081,14327,15.4872813,16.242835
56,12330,12654,10.8823858,11.8134523
57,9885,10010,4.45236326,4.81328021
58,7390,7270,-2.10915259,-2.4410585
59,4810,4758,-8.89420706,-9.0917515
60,2616,2623,-14.6641332,-14.744311
61,1617,1440,-17.2913694,-17.876385
62,1430,909,-17.7831544,-19.2822441
63,2445,2186,-15.1138403,-15.9012986
64,4098,3686,-10.7666717,-11.9299453
65,6612,6517,-4.1551884,-4.43467786
66,9325,9092,2.97963826,2.38281198
67,11812,11934,9.52011519,9.90720271
68,13771,13836,14.6720228,14.9428787
69,14898,15098,17.6358819,18.2841106
70,15076,15243,18.1039981,18.6680081
71,14209,14376,15.8239042,16.3725659
72,12286,12750,10.7666717,12.0676189
