# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:49:42+00:00
# capture_name=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50_07.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=691
# firmware_status_timestamp=2026-08-23T20:49:42+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=55.50
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=55.50
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=55.5000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=0.5
# calibration_volts_per_code_ch1=0.000246821293355
# calibrated_volts_per_div_ch1=0.50549000879
# displayed_volts_per_div_ch1=0.5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=55.5000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=0.5
# calibration_volts_per_code_ch2=0.000253357015986
# calibrated_volts_per_div_ch2=0.518875168739
# displayed_volts_per_div_ch2=0.5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile0p5Vdiv_g55p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=1.5
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=7
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,2363,2000,-1.43872132,-1.56878664
1,5190,4513,-0.740957523,-0.932100462
2,7499,6870,-0.171047156,-0.334937975
3,9739,9100,0.381832541,0.230048171
4,12074,11678,0.958160261,0.883202558
5,14904,13884,1.65666452,1.44210813
6,14638,14609,1.59101006,1.62579197
7,14102,14356,1.45871384,1.56169265
8,13781,13518,1.37948421,1.34937947
9,11771,11531,0.883373409,0.845959076
10,9140,8972,0.233986586,0.197618472
11,7048,6256,-0.28236356,-0.490499183
12,3818,3969,-1.07959634,-1.06992668
13,2940,1994,-1.29630543,-1.57030679
14,2289,1672,-1.45698609,-1.65188774
15,1710,1264,-1.59989562,-1.75525741
16,2585,2503,-1.38392699,-1.44134806
17,4196,3984,-0.986297888,-1.06612632
18,7558,7136,-0.1564847,-0.267545009
19,10262,9514,0.510920077,0.334937975
20,12062,11634,0.955198405,0.872054849
21,13543,13544,1.32074074,1.35596675
22,15390,14597,1.77661967,1.62275169
23,14078,14626,1.45279013,1.63009904
24,13380,13553,1.28050887,1.35824696
25,12233,11332,0.997404846,0.79554103
26,9432,9177,0.306058404,0.249556661
27,6579,6498,-0.398122746,-0.429186785
28,4333,4096,-0.952483371,-1.03775034
29,2716,2266,-1.3515934,-1.50139368
30,1837,1468,-1.56854932,-1.70357258
31,1568,1162,-1.63494425,-1.78109982
32,3707,2885,-1.1069935,-1.34456568
33,4543,4067,-0.900650899,-1.04509769
34,6820,6646,-0.338638814,-0.391689947
35,10256,9576,0.509439149,0.35064611
36,12248,12029,1.00110717,0.97213087
37,13722,13635,1.36492175,1.37902224
38,15295,14678,1.75317165,1.64327361
39,14841,14552,1.64111478,1.61135062
40,12993,13264,1.18498903,1.28502679
41,11855,11177,0.904106398,0.756270693
42,9594,9258,0.346043453,0.270078579
43,6564,6359,-0.401825066,-0.46440341
44,4441,4024,-0.925826671,-1.05599204
45,2682,2075,-1.35998533,-1.54978487
46,1348,1525,-1.68924493,-1.68913123
47,1574,1341,-1.63346332,-1.73574892
48,2997,1922,-1.28223662,-1.58854849
49,4714,4205,-0.858444458,-1.01013442
50,7814,7125,-0.0932984489,-0.270331936
51,9413,9059,0.301368799,0.219660533
52,12290,11836,1.01147366,0.923232966
53,13580,13441,1.32987313,1.32987098
54,15178,14678,1.72429356,1.64327361
55,14809,14391,1.6332165,1.57056014
56,13730,13445,1.36689632,1.3308844
57,12033,11448,0.948040588,0.824930444
58,9205,9012,0.25002997,0.207752753
59,6385,6528,-0.446006077,-0.421586075
60,4789,4030,-0.839932861,-1.0544719
61,2925,2266,-1.30000775,-1.50139368
62,1593,1845,-1.62877371,-1.60805698
63,1939,1560,-1.54337355,-1.68026373
64,3229,2551,-1.22497408,-1.42918693
65,4729,4168,-0.854742139,-1.01950863
66,7267,6884,-0.228309696,-0.331390977
67,9008,8869,0.201406175,0.1715227
68,12623,11763,1.09366515,0.904737904
69,13642,13219,1.34517605,1.27362572
70,15153,14548,1.71812302,1.61033719
71,14238,13782,1.49228154,1.41626572
