# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:55:05+00:00
# capture_name=harmonics_1vpp_1to100_profile2Vdiv_g49p66_05.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1126
# firmware_status_timestamp=2026-08-23T20:55:05+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.66
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=49.66
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=49.6600
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=2
# calibration_volts_per_code_ch1=0.000937547255406
# calibrated_volts_per_div_ch1=1.92009677907
# displayed_volts_per_div_ch1=2
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=49.6600
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=2
# calibration_volts_per_code_ch2=0.00095347624333
# calibrated_volts_per_div_ch2=1.95271934634
# displayed_volts_per_div_ch2=2
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile2Vdiv_g49p66
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=6.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=5
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,9181,9278,0.927234236,1.0354752
1,5838,6019,-2.20698624,-2.07190388
2,3600,3525,-4.305217,-4.44987363
3,1506,1355,-6.26844095,-6.51891708
4,719,833,-7.00629064,-7.01663167
5,971,632,-6.77002873,-7.2082804
6,2511,2046,-5.32620596,-5.86006499
7,4536,4744,-3.42767277,-3.28758609
8,7525,7309,-0.625344019,-0.841919523
9,10285,10320,1.96228641,2.02899745
10,13210,13141,4.70461213,4.71875393
11,14975,14865,6.35938303,6.36254697
12,15884,16062,7.21161349,7.50385804
13,15332,15451,6.6940874,6.92128405
14,13984,14274,5.4302737,5.79904251
15,11686,11740,3.27579011,3.38293371
16,9232,9415,0.975049146,1.16610145
17,5884,5940,-2.16385907,-2.1472285
18,3548,3689,-4.35396945,-4.29350352
19,1454,1375,-6.31719341,-6.49984755
20,759,745,-6.96878875,-7.10053758
21,929,715,-6.80940572,-7.12914187
22,2470,2001,-5.3646454,-5.90297142
23,4543,4566,-3.42110993,-3.45730486
24,7516,7254,-0.633781945,-0.894360716
25,10299,10259,1.97541207,1.97083539
26,13328,13090,4.8152427,4.67012664
27,14835,15058,6.22812642,6.54656789
28,15730,16129,7.06723121,7.56774094
29,15480,15726,6.8328444,7.18349002
30,14109,14049,5.54746711,5.58451036
31,11736,11683,3.32266747,3.32858557
32,9024,9457,0.780039316,1.20614745
33,5878,6231,-2.16948435,-1.86976691
34,3542,3547,-4.35959474,-4.42889715
35,1657,1319,-6.12687131,-6.55324222
36,602,427,-7.11598367,-7.40374303
37,945,780,-6.79440496,-7.06716592
38,2298,2050,-5.52590352,-5.85625109
39,4597,4290,-3.37048238,-3.7204643
40,7582,7556,-0.571903826,-0.606410891
41,10405,10294,2.07479208,2.00420706
42,12965,13153,4.47491305,4.73019564
43,14857,15088,6.24875246,6.57517217
44,15847,15713,7.17692424,7.17109483
45,15501,15596,6.85253289,7.05953811
46,14050,14539,5.49215182,6.05171372
47,11630,11895,3.22328746,3.53072253
48,8988,9221,0.746287615,0.981127054
49,6007,6021,-2.04854075,-2.06999692
50,3415,3262,-4.47866324,-4.70063788
51,1608,1337,-6.17281113,-6.53607965
52,841,430,-6.89190987,-7.4008826
53,1040,682,-6.70533797,-7.16060659
54,2319,1838,-5.50621503,-6.05838805
55,4823,4734,-3.1585967,-3.29712085
56,7490,7138,-0.658158173,-1.00496396
57,10257,10240,1.93603508,1.95271935
58,13170,13169,4.66711024,4.74545126
59,14871,15019,6.26187812,6.50938231
60,15686,16005,7.02597913,7.44950989
61,15585,15486,6.93128686,6.95465572
62,14081,14662,5.52121579,6.16899129
63,11706,11877,3.29454106,3.51355996
64,9144,9378,0.892544987,1.13082282
65,5976,5971,-2.07760472,-2.11767074
66,3437,3533,-4.4580372,-4.44224582
67,1527,1303,-6.24875246,-6.56849784
68,649,515,-7.07191895,-7.31983712
69,1084,853,-6.66408589,-6.99756215
70,2326,2080,-5.4996522,-5.8276468
71,4663,4472,-3.30860426,-3.54693163
