# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:44:23+00:00
# capture_name=harmonics_1vpp_1to1_profile20mVdiv_g49p50_02.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=3294
# firmware_status_timestamp=2026-08-23T20:44:23+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.50
# firmware_afe_ch1_offset_pct=51.40
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=49.50
# firmware_afe_ch2_offset_pct=51.40
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=49.5000
# afe_offset_pct_ch1=51.4000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.02
# calibration_volts_per_code_ch1=1.00404446079e-05
# calibrated_volts_per_div_ch1=0.0205628305569
# displayed_volts_per_div_ch1=0.02
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=49.5000
# afe_offset_pct_ch2=51.4000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.02
# calibration_volts_per_code_ch2=9.85166992743e-06
# calibrated_volts_per_div_ch2=0.0201762200114
# displayed_volts_per_div_ch2=0.02
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to1_profile20mVdiv_g49p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.06
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=2
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,13993,13943,0.0582446192,0.0566569538
1,14147,14723,0.0597908476,0.0643412563
2,13234,13051,0.0506239217,0.0478692642
3,11440,11236,0.0326113641,0.0299884833
4,8762,9375,0.00572305343,0.0116545255
5,6770,6411,-0.0142775122,-0.0175458241
6,4540,3942,-0.0366677037,-0.0418695972
7,2465,2913,-0.0575016263,-0.0520069655
8,1965,2099,-0.0625218486,-0.0600262249
9,2136,1677,-0.0608049325,-0.0641836296
10,2894,2201,-0.0531942755,-0.0590213545
11,4673,4797,-0.0353323246,-0.0334464194
12,7307,7243,-0.00888579348,-0.00934923476
13,9652,9784,0.0146590491,0.0156838585
14,11783,10997,0.0360552366,0.0276339341
15,13186,13399,0.0501419804,0.0512976453
16,14058,15004,0.0588972481,0.0671095755
17,14416,14043,0.0624917272,0.0576421207
18,13179,12696,0.0500716973,0.0443719214
19,11223,11709,0.0304325876,0.0346483231
20,8946,9581,0.00757049523,0.0136839695
21,6815,6123,-0.0138256922,-0.0203831051
22,4265,4436,-0.039428826,-0.0370028722
23,2824,2888,-0.0538971067,-0.0522532573
24,2177,1922,-0.0603932743,-0.0617699704
25,2195,1804,-0.0602125463,-0.0629324675
26,2880,2968,-0.0533348418,-0.0514651237
27,4906,4520,-0.032992901,-0.036175332
28,7123,7105,-0.0107332353,-0.0107087652
29,9464,9805,0.0127714455,0.0158907436
30,11705,11498,0.0352720819,0.0325696208
31,12886,12975,0.047129847,0.0471205373
32,14193,14785,0.0602527081,0.0649520598
33,14490,14680,0.0632347201,0.0639176345
34,13285,13297,0.0511359844,0.050292775
35,11560,11190,0.0338162174,0.0295353064
36,8970,9078,0.0078114659,0.00872857956
37,6662,6930,-0.0153618803,-0.0124328074
38,4647,4351,-0.0355933761,-0.0378402642
39,3152,2361,-0.0506038408,-0.0574450873
40,1660,2189,-0.0655841842,-0.0591395746
41,1719,1718,-0.0649917979,-0.0637797111
42,3059,2389,-0.0515376022,-0.0571692406
43,4834,4864,-0.033715813,-0.0327863575
44,7342,7536,-0.00853437792,-0.00646269547
45,9470,9356,0.0128316882,0.0114673438
46,11832,11287,0.0365472184,0.0304909184
47,13270,14067,0.0509853777,0.0578785608
48,14324,14823,0.0615680063,0.0653264233
49,14474,14584,0.063074073,0.0629718742
50,13328,12866,0.0515677235,0.0460467052
51,11035,11398,0.028544984,0.0315844538
52,8826,9241,0.00636564188,0.0103344018
53,6880,6981,-0.0131730633,-0.0119303723
54,4793,4181,-0.0341274712,-0.0395150481
55,3025,2739,-0.0518789773,-0.0537211561
56,1948,2056,-0.0626925361,-0.0604498467
57,2057,1794,-0.0615981277,-0.0630309842
58,2963,2444,-0.0525014849,-0.0566273987
59,4945,5108,-0.0326013236,-0.0303825501
60,7202,7020,-0.00994004016,-0.0115461572
61,9517,9796,0.0133035891,0.0158020786
62,11700,11402,0.0352218797,0.0316238605
63,13772,13458,0.0560256809,0.0518788938
64,14256,14778,0.0608852561,0.0648830981
65,14312,14619,0.061447521,0.0633166826
66,13468,13096,0.0529733858,0.0483125893
