# DigitalOscilloscope capture
# format_version=2
# metadata_correction=adc_range_labels_swapped_after_measurement
# original_recorded_adc_range_vpp_ch1=2
# original_recorded_adc_range_vpp_ch2=2
# physical_adc_range_vpp_ch1=1
# physical_adc_range_vpp_ch2=1
# voltage_columns_status=not_validated_after_adc_range_correction
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:56:28+00:00
# capture_name=harmonics_1vpp_1to100_profile5Vdiv_g45p00_05.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1284
# firmware_status_timestamp=2026-08-23T20:56:28+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.00
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=1
# firmware_afe_ch2_gain_pct=45.00
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=1
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=45.0000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=5
# calibration_volts_per_code_ch1=0.00262986607407
# calibrated_volts_per_div_ch1=5.3859657197
# displayed_volts_per_div_ch1=5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=45.0000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=5
# calibration_volts_per_code_ch2=0.00264756886989
# calibrated_volts_per_div_ch2=5.42222104552
# displayed_volts_per_div_ch2=5
# measurement_type=harmonics
# series_id=harmonics_1vpp_1to100_profile5Vdiv_g45p00
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=1
# sense_ch2_vpp=1
# series_total=10
# repetition_index=5
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,13011,12998,12.6733246,12.724216
1,10702,10888,6.60096385,7.13784567
2,8049,8026,-0.376070849,-0.439496432
3,5486,5468,-7.1164176,-7.2119776
4,3264,3428,-12.95998,-12.6130181
5,1865,1566,-16.6391627,-17.5427913
6,1333,1062,-18.0382514,-18.877166
7,1898,1700,-16.5523771,-17.1880171
8,3673,3435,-11.8843648,-12.5944851
9,5756,5428,-6.40635376,-7.31788036
10,8506,8291,0.825777947,0.262109318
11,11135,11087,7.73969586,7.66471188
12,13236,13275,13.2650445,13.4575926
13,14669,15110,17.0336426,18.3158814
14,15165,15335,18.3380561,18.9115844
15,14552,14748,16.7259482,17.3574615
16,12973,12962,12.5733897,12.6289035
17,10692,10812,6.57466519,6.93663044
18,8086,8420,-0.278765804,0.603645702
19,5310,5353,-7.57927403,-7.51644802
20,3238,3252,-13.0283565,-13.0789902
21,1790,1571,-16.8364026,-17.5295535
22,1345,1226,-18.006693,-18.4429647
23,1924,1520,-16.4840006,-17.6645795
24,3554,3258,-12.1973189,-13.0631048
25,5786,5706,-6.32745777,-6.58185621
26,8458,8333,0.699544376,0.373307211
27,11151,11078,7.78177371,7.64088376
28,13320,13330,13.4859532,13.6032089
29,14612,14877,16.8837402,17.6989979
30,15135,15303,18.2591602,18.8268622
31,14582,14669,16.8048442,17.1483036
32,13045,13118,12.7627401,13.0419243
33,10641,10792,6.44054202,6.88367906
34,8123,8124,-0.181460759,-0.180034683
35,5519,5480,-7.02963202,-7.18020678
36,3174,3301,-13.196668,-12.9492593
37,1801,1518,-16.8074741,-17.6698746
38,1383,1147,-17.9067581,-18.6521227
39,1902,1616,-16.5418576,-17.4104129
40,3513,3582,-12.3051434,-12.2052925
41,5768,5380,-6.37479536,-7.44496366
42,8516,8279,0.852076608,0.230338492
43,11161,11105,7.80807237,7.71236812
44,13240,13142,13.2755639,13.1054659
45,14610,14914,16.8784805,17.7969579
46,15162,15310,18.3301665,18.8453952
47,14568,14626,16.7680261,17.0344581
48,13091,13092,12.8837139,12.9730875
49,10642,10762,6.44317188,6.804252
50,8145,8271,-0.123603705,0.209157941
51,5409,5299,-7.31891728,-7.65941674
52,3267,3401,-12.9520904,-12.6845025
53,1768,1522,-16.8942597,-17.6592844
54,1403,1192,-17.8541608,-18.5329821
55,1945,1625,-16.4287734,-17.3865848
56,3605,3365,-12.0631957,-12.7798149
57,5739,5855,-6.45106148,-6.18736845
58,8528,8447,0.883635001,0.675130062
59,11027,11172,7.45567032,7.88975523
60,13274,13340,13.3649794,13.6296845
61,14709,14705,17.1388372,17.243616
62,15175,15251,18.3643548,18.6891887
63,14571,14933,16.7759157,17.8472618
64,13046,13121,12.7653699,13.049867
65,10636,10764,6.42739269,6.80954713
66,8130,7920,-0.163051697,-0.720138733
67,5374,5172,-7.4109626,-7.99565799
68,3208,3363,-13.1072525,-12.7851101
69,1805,1606,-16.7969546,-17.4368886
70,1334,1351,-18.0356215,-18.1120186
71,1914,1641,-16.5102992,-17.3442237
