# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:56:28+00:00
# capture_name=harmonics_2vpp_1to100_5Vdiv_g45p00_06.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1285
# firmware_status_timestamp=2026-08-23T20:56:28+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.00
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=45.00
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=45.0000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=5
# calibration_volts_per_code_ch1=0.00262986607407
# calibrated_volts_per_div_ch1=5.3859657197
# displayed_volts_per_div_ch1=5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=45.0000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=5
# calibration_volts_per_code_ch2=0.00264756886989
# calibrated_volts_per_div_ch2=5.42222104552
# displayed_volts_per_div_ch2=5
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_5Vdiv_g45p00
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=6
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,14855,14870,17.5227977,17.6804649
1,13675,13729,14.4195557,14.6595888
2,11727,11689,9.29657657,9.25854834
3,8997,9076,2.11704219,2.34045088
4,6418,6648,-4.66538242,-4.08784634
5,3939,3901,-11.1848204,-11.360718
6,2270,1944,-15.5740669,-16.5420103
7,1494,1367,-17.614843,-18.0696575
8,1662,1478,-17.1730255,-17.7757774
9,2918,2553,-13.8699137,-14.9296409
10,4885,4662,-8.69696711,-9.34591811
11,7497,7544,-1.82775692,-1.71562463
12,10031,10250,4.83632371,5.44869673
13,12569,12491,11.5109238,11.3818986
14,14257,14418,15.9501377,16.4837638
15,15017,15137,17.948836,18.3873658
16,14926,14826,17.7095181,17.5639719
17,13658,13818,14.374848,14.8952225
18,11580,11610,8.90998626,9.0493904
19,9182,9178,2.60356741,2.61050291
20,6253,6189,-5.09931032,-5.30308045
21,3937,4289,-11.1900801,-10.3334613
22,2289,2205,-15.5240994,-15.8509948
23,1464,1352,-17.6937389,-18.1093711
24,1571,1275,-17.4123433,-18.3132339
25,2916,2886,-13.8751734,-14.0480004
26,4925,4577,-8.59177246,-9.57096146
27,7528,7486,-1.74623107,-1.86918362
28,10219,10184,5.33073853,5.27395719
29,12498,12550,11.3242033,11.5381051
30,14257,14442,15.9501377,16.5473054
31,15054,15259,18.046141,18.7103692
32,14896,15115,17.6306222,18.3291193
33,13626,13768,14.2906922,14.762844
34,11525,11871,8.76534362,9.74040587
35,9171,8872,2.57463889,1.80034683
36,6290,6260,-5.00200527,-5.11510306
37,3991,4436,-11.0480674,-9.94426868
38,2211,2115,-15.729229,-16.089276
39,1417,1367,-17.8173427,-18.0696575
40,1663,1399,-17.1703956,-17.9849353
41,2935,2775,-13.825206,-14.3418806
42,4886,4409,-8.69433724,-10.015753
43,7458,7416,-1.9303217,-2.05451344
44,10163,10021,5.18346603,4.84240346
45,12595,12767,11.5793003,12.1126276
46,14354,14558,16.2052347,16.8544234
47,15078,15259,18.1092578,18.7103692
48,14837,14956,17.4754601,17.9081558
49,13582,13824,14.1749781,14.9111079
50,11601,11772,8.96521345,9.47829655
51,9069,9100,2.30639255,2.40399253
52,6394,6273,-4.7284992,-5.08068466
53,3872,4174,-11.3610214,-10.6379317
54,2268,1974,-15.5793266,-16.4625832
55,1479,1311,-17.654291,-18.2179214
56,1719,1465,-17.0231231,-17.8101958
57,2828,2769,-14.1066016,-14.357766
58,4884,4463,-8.69959697,-9.87278432
59,7509,7237,-1.79619853,-2.52842827
60,10211,10397,5.3096996,5.83788936
61,12517,12580,11.3741708,11.6175322
62,14406,14470,16.3419878,16.6214374
63,15073,15108,18.0961085,18.3105863
64,14968,14984,17.8199725,17.9822878
65,13577,13717,14.1618288,14.627818
66,11579,11828,8.90735639,9.62656041
67,9055,9104,2.26957442,2.41458281
68,6442,6435,-4.60226563,-4.6517785
69,3935,3865,-11.1953399,-11.4560305
70,2220,2187,-15.7055602,-15.8986511
71,1342,1276,-18.0145826,-18.3105863
72,1652,1280,-17.1993241,-18.299996
73,2876,2889,-13.980368,-14.0400577
74,4870,4391,-8.7364151,-10.0634093
75,7605,7456,-1.54373139,-1.94861069
76,10115,9972,5.05723246,4.71267259
77,12619,12618,11.6424171,11.7181398
78,14251,14311,15.9343585,16.2004739
79,15117,15318,18.2118226,18.8665758
80,14887,14893,17.6069534,17.741359
81,13670,13738,14.4064064,14.683417
82,11642,11916,9.07303796,9.85954647
83,9072,9053,2.31428215,2.2795568
84,6317,6553,-4.93099889,-4.33936538
85,3873,3850,-11.3583916,-11.495744
86,2210,1922,-15.7318589,-16.6002568
87,1486,1429,-17.6358819,-17.9055083
88,1654,1493,-17.1940644,-17.7360639
89,2914,2588,-13.8804331,-14.8369759
90,4898,4822,-8.66277885,-8.92230709
91,7474,7423,-1.88824384,-2.03598046
92,10117,10331,5.06249219,5.66314981
93,12553,12581,11.4688459,11.6201798
94,14356,14355,16.2104945,16.3169669
95,15015,15043,17.9435762,18.1384943
96,14932,15085,17.7252973,18.2496922
97,13703,13737,14.4931919,14.6807694
98,11520,11508,8.75219429,8.77933837
99,8995,9294,2.11178246,2.91762089
100,6433,6324,-4.62593442,-4.94565865
101,3865,4011,-11.3794305,-11.0694854
