# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:55:04+00:00
# capture_name=harmonics_2vpp_1to100_2Vdiv_g49p66_01.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1122
# firmware_status_timestamp=2026-08-23T20:55:04+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.66
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=49.66
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=49.6600
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=2
# calibration_volts_per_code_ch1=0.000937547255406
# calibrated_volts_per_div_ch1=1.92009677907
# displayed_volts_per_div_ch1=2
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=49.6600
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=2
# calibration_volts_per_code_ch2=0.00095347624333
# calibrated_volts_per_div_ch2=1.95271934634
# displayed_volts_per_div_ch2=2
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_2Vdiv_g49p66
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=6.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=1
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,9923,9928,1.6228943,1.65523476
1,6572,6586,-1.51882655,-1.53128285
2,3851,3985,-4.06989264,-4.01127456
3,1835,1773,-5.9599879,-6.12036401
4,921,551,-6.81690609,-7.28551198
5,894,623,-6.84221987,-7.21686169
6,1888,1804,-5.9102979,-6.09080624
7,4053,3786,-3.88050809,-4.20101633
8,6788,6742,-1.31631635,-1.38254055
9,9806,9565,1.51320127,1.30912288
10,12623,12253,4.15427189,3.87206702
11,14601,14537,6.00874036,6.04980676
12,15501,15605,6.85253289,7.06811939
13,15824,15863,7.15536065,7.31411626
14,14548,14668,5.95905036,6.17471215
15,12607,12746,4.13927113,4.34213081
16,9719,9821,1.43163466,1.5532128
17,6589,6453,-1.50288825,-1.65809519
18,4010,4033,-3.92082262,-3.9655077
19,2129,2017,-5.68434901,-5.8877158
20,687,486,-7.03629215,-7.34748793
21,852,665,-6.88159685,-7.17681568
22,1966,1610,-5.83716921,-6.27578063
23,4038,3735,-3.8945713,-4.24964362
24,6612,6809,-1.48132466,-1.31865764
25,9787,9758,1.49538787,1.4931438
26,12301,12393,3.85238167,4.0055537
27,14460,14384,5.8765462,5.9039249
28,15436,15706,6.79159232,7.16442049
29,15813,15876,7.14504763,7.32651145
30,14588,14617,5.99655225,6.12608486
31,12429,12450,3.97238772,4.05990184
32,9698,9691,1.41194617,1.42926089
33,6809,6802,-1.29662785,-1.32533198
34,4048,4105,-3.88519583,-3.89685741
35,1768,1749,-6.02280357,-6.14324744
36,961,714,-6.7794042,-7.13009535
37,686,498,-7.0372297,-7.33604622
38,1955,1867,-5.84748223,-6.03073724
39,4007,3771,-3.92363526,-4.21531847
40,6696,6289,-1.40257069,-1.81446529
41,9661,9722,1.37725692,1.45881865
42,12447,12486,3.98926357,4.09422699
43,14508,14595,5.92154847,6.10510839
44,15702,15798,7.04097989,7.25214031
45,15654,15768,6.99597762,7.22353602
46,14587,14657,5.9956147,6.16422391
47,12638,12778,4.1683351,4.37264205
48,9634,9573,1.35194314,1.31675069
49,6720,6764,-1.38006956,-1.36156408
50,4181,4139,-3.76050204,-3.86443921
51,1757,1775,-6.03311659,-6.11845705
52,955,554,-6.78502949,-7.28265155
53,878,713,-6.85722063,-7.13104882
54,1708,1621,-6.0790564,-6.26529239
55,4061,3720,-3.87300771,-4.26394576
56,6880,6559,-1.230062,-1.55702671
57,9763,9956,1.47288674,1.68193209
58,12204,12252,3.76143959,3.87111355
59,14514,14631,5.92717375,6.13943353
60,15591,15651,6.93691214,7.1119793
61,15826,15854,7.15723575,7.30553498
62,14601,14772,6.00874036,6.27387368
63,12435,12627,3.978013,4.22866714
64,9811,10064,1.51788901,1.78490753
65,6833,6609,-1.27412672,-1.50935289
66,3914,3927,-4.01082716,-4.06657618
67,1996,2015,-5.80904279,-5.88962276
68,626,429,-7.09348253,-7.40183608
69,962,421,-6.77846666,-7.40946389
70,1943,1811,-5.8587328,-6.08413191
71,3972,3834,-3.95644942,-4.15524947
72,6738,6503,-1.36319371,-1.61042137
73,9796,9690,1.5038258,1.42830741
74,12396,12218,3.94144866,3.83869536
75,14434,14510,5.85216997,6.02406291
76,15677,15733,7.01754121,7.19016435
77,15625,15850,6.96878875,7.30172107
78,14671,14554,6.07436867,6.06601586
79,12346,12774,3.8945713,4.36882815
80,9641,9905,1.35850597,1.6333048
81,6663,6603,-1.43350975,-1.51507375
82,3970,3925,-3.95832451,-4.06848313
83,1862,1938,-5.93467413,-5.96304043
84,793,501,-6.93691214,-7.33318579
85,875,707,-6.86003327,-7.13676968
86,1864,1801,-5.93279903,-6.09366667
87,4078,3778,-3.85706941,-4.20864414
88,6741,6614,-1.36038107,-1.50458551
89,9793,9705,1.50101316,1.44260956
90,12676,12564,4.20396189,4.16859814
91,14474,14483,5.88967186,5.99831905
92,15563,15758,6.91066082,7.21400126
93,15567,15870,6.91441101,7.3207906
94,14785,14663,6.18124905,6.16994477
95,12398,12627,3.94332376,4.22866714
96,9741,9798,1.4522607,1.53128285
97,6825,6818,-1.2816271,-1.31007636
98,3971,4052,-3.95738697,-3.94739165
99,1949,1862,-5.85310752,-6.03550462
100,694,288,-7.02972932,-7.53627623
101,830,610,-6.90222289,-7.22925688
102,2006,1636,-5.79966732,-6.25099025
103,4108,3875,-3.82894299,-4.11615694
104,6780,6770,-1.32381672,-1.35584322
105,9771,9483,1.48038712,1.23093783
106,12430,12214,3.97332527,3.83488145
