# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:56:27+00:00
# capture_name=harmonics_2vpp_1to100_5Vdiv_g45p00_04.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1283
# firmware_status_timestamp=2026-08-23T20:56:27+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.00
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=45.00
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=45.0000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=5
# calibration_volts_per_code_ch1=0.00262986607407
# calibrated_volts_per_div_ch1=5.3859657197
# displayed_volts_per_div_ch1=5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=45.0000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=5
# calibration_volts_per_code_ch2=0.00264756886989
# calibrated_volts_per_div_ch2=5.42222104552
# displayed_volts_per_div_ch2=5
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_5Vdiv_g45p00
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=4
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,8241,8299,0.128863438,0.283289869
1,5796,5789,-6.30115911,-6.36210799
2,3408,3241,-12.5812793,-13.1081135
3,2015,1934,-16.2446827,-16.568486
4,1340,1137,-18.0198423,-18.6785984
5,1836,1817,-16.7154288,-16.8782515
6,3420,2910,-12.5497209,-13.9844588
7,5486,5539,-7.1164176,-7.02400021
8,8185,8048,-0.0184090625,-0.381249917
9,10815,11026,6.89813871,7.50321018
10,13050,12699,12.7758894,11.9325929
11,14510,14678,16.6154939,17.1721317
12,15146,15300,18.2880887,18.8189195
13,14619,14876,16.9021493,17.6963503
14,13161,13341,13.0678045,13.6323321
15,10934,11010,7.21109278,7.46084908
16,8383,8525,0.50230442,0.881640434
17,5629,5597,-6.74034675,-6.87044122
18,3453,3551,-12.4629353,-12.2873671
19,1910,1591,-16.5208187,-17.4766021
20,1404,1086,-17.8515309,-18.8136244
21,1813,1887,-16.7759157,-16.6929217
22,3414,3280,-12.5655001,-13.0048583
23,5628,5588,-6.74297661,-6.89426934
24,8177,8069,-0.0394479911,-0.325650971
25,10744,10568,6.71141822,6.29062363
26,13095,13021,12.8942334,12.7851101
27,14664,14628,17.0204932,17.0397532
28,15094,15202,18.1513356,18.5594578
29,14681,14953,17.065201,17.9002131
30,13057,13239,12.7942985,13.3622801
31,11001,10802,7.3872938,6.91015475
32,8288,8252,0.252467143,0.158854132
33,5676,5701,-6.61674304,-6.59509405
34,3532,3492,-12.2551759,-12.4435737
35,1846,1681,-16.6891301,-17.2383209
36,1378,1331,-17.9199074,-18.16497
37,1875,1615,-16.612864,-17.4130605
38,3324,3016,-12.802188,-13.7038165
39,5525,5282,-7.01385282,-7.70442541
40,8264,8242,0.189350357,0.132378443
41,10799,10760,6.85606086,6.79895686
42,13108,12986,12.9284216,12.6924452
43,14693,14641,17.0967593,17.0741716
44,15093,15531,18.1487058,19.4305079
45,14596,14764,16.8416623,17.3998226
46,13225,13238,13.236116,13.3596325
47,10888,10929,7.09011894,7.246396
48,8371,8624,0.470746027,1.14374975
49,5539,5627,-6.97703469,-6.79101415
50,3453,3368,-12.4629353,-12.7718722
51,1923,1993,-16.4866304,-16.4122794
52,1380,1363,-17.9146477,-18.0802478
53,1857,1503,-16.6602016,-17.7095882
54,3431,3202,-12.5207924,-13.2113687
55,5545,5413,-6.9612555,-7.35759389
56,8201,7962,0.0236687947,-0.60894084
57,10859,11016,7.01385282,7.47673449
58,13072,12804,12.8337464,12.2105876
59,14672,14706,17.0415322,17.2462636
60,15030,15115,17.9830242,18.3291193
61,14693,14794,17.0967593,17.4792497
62,13252,13423,13.3071223,13.8494328
63,10931,11146,7.20320318,7.82091844
64,8369,8400,0.465486295,0.550694325
65,5736,5726,-6.45895108,-6.52890483
