# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:55:04+00:00
# capture_name=harmonics_2vpp_1to100_2Vdiv_g49p66_02.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1123
# firmware_status_timestamp=2026-08-23T20:55:04+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.66
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=49.66
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=49.6600
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=2
# calibration_volts_per_code_ch1=0.000937547255406
# calibrated_volts_per_div_ch1=1.92009677907
# displayed_volts_per_div_ch1=2
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=49.6600
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=2
# calibration_volts_per_code_ch2=0.00095347624333
# calibrated_volts_per_div_ch2=1.95271934634
# displayed_volts_per_div_ch2=2
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_2Vdiv_g49p66
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=6.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=2
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,7268,7228,-0.866293664,-0.919151099
1,10419,10356,2.08791774,2.06332259
2,12987,12832,4.49553909,4.42412977
3,14772,14773,6.16906094,6.27482716
4,15814,15830,7.14598518,7.28265155
5,15358,15692,6.71846363,7.15107182
6,14154,14189,5.58965674,5.71799703
7,11928,11886,3.50267655,3.52214124
8,9028,9207,0.783789506,0.967778387
9,6246,6490,-1.82446696,-1.62281657
10,3434,3526,-4.46084984,-4.44892015
11,1588,1385,-6.19156207,-6.49031279
12,794,735,-6.9359746,-7.11007235
13,998,544,-6.74471496,-7.29218631
14,2333,2311,-5.49308937,-5.60739379
15,4368,4189,-3.5851807,-3.8167654
16,7453,7420,-0.692847422,-0.73608366
17,10434,10134,2.10198095,1.85165086
18,13072,13006,4.57523061,4.59003464
19,14735,14851,6.13437169,6.3491983
20,16003,15846,7.32318161,7.29790717
21,15509,15546,6.86003327,7.01186429
22,14171,14253,5.60559504,5.77901951
23,11902,12405,3.47830032,4.01699541
24,9118,9173,0.868168759,0.935360195
25,5810,5969,-2.23323756,-2.11957769
26,3658,3506,-4.25083926,-4.46798968
27,1668,1309,-6.11655829,-6.56277698
28,836,772,-6.89659761,-7.07479373
29,870,294,-6.864721,-7.53055537
30,2349,1960,-5.47808861,-5.94206395
31,4489,4348,-3.47173749,-3.66516268
32,7380,7206,-0.761288371,-0.940127576
33,10294,10207,1.97072433,1.92125463
34,12974,13030,4.48335098,4.61291807
35,14881,14929,6.27125359,6.42356945
36,15786,15998,7.11973386,7.44283556
37,15558,15436,6.90597308,6.90698191
38,14185,14184,5.6187207,5.71322965
39,12018,12370,3.5870558,3.98362374
40,8812,9011,0.581279298,0.780897043
41,6107,5886,-1.95478603,-2.19871622
42,3549,3462,-4.35303191,-4.50994263
43,1550,1330,-6.22718887,-6.54275398
44,785,629,-6.94441252,-7.21114083
45,964,418,-6.77659156,-7.41232432
46,2329,2093,-5.49683956,-5.81525161
47,4709,4494,-3.26547709,-3.52595515
48,7375,7203,-0.765976108,-0.942988005
49,10240,10100,1.92009678,1.81923267
50,13199,12950,4.69429911,4.53663997
51,14754,15188,6.15218509,6.6705198
52,15858,15801,7.18723726,7.25500074
53,15470,15961,6.82346892,7.40755693
54,14053,14206,5.49496446,5.73420613
55,11991,12366,3.56174202,3.97980984
56,8952,9245,0.712535914,1.00401048
57,6201,6266,-1.86665659,-1.83639524
58,3685,3579,-4.22552548,-4.39838591
59,1556,1404,-6.22156359,-6.47219674
60,678,488,-7.04473008,-7.34558098
61,971,354,-6.77002873,-7.4733468
62,2382,2043,-5.44714955,-5.86292542
63,4527,4196,-3.43611069,-3.81009107
64,7491,7618,-0.657220626,-0.547295364
65,10191,10056,1.87415696,1.77727972
