# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:44:23+00:00
# capture_name=harmonics_2vpp_1to1_20mVdiv_g49p50_04.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=3296
# firmware_status_timestamp=2026-08-23T20:44:23+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.50
# firmware_afe_ch1_offset_pct=51.40
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=49.50
# firmware_afe_ch2_offset_pct=51.40
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=49.5000
# afe_offset_pct_ch1=51.4000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.02
# calibration_volts_per_code_ch1=1.00404446079e-05
# calibrated_volts_per_div_ch1=0.0205628305569
# displayed_volts_per_div_ch1=0.02
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=49.5000
# afe_offset_pct_ch2=51.4000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.02
# calibration_volts_per_code_ch2=9.85166992743e-06
# calibrated_volts_per_div_ch2=0.0201762200114
# displayed_volts_per_div_ch2=0.02
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to1_20mVdiv_g49p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.06
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=4
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,11066,11799,0.0288562378,0.0355349734
1,13330,13730,0.0515878044,0.0545585481
2,14774,14037,0.0660862064,0.0575830107
3,14530,14681,0.0636363379,0.0639274862
4,13929,14303,0.0576020307,0.0602035549
5,12538,12241,0.0436357723,0.0398894115
6,10002,10135,0.0181732047,0.0191417947
7,7787,7949,-0.00406638007,-0.00239395579
8,5623,5593,-0.0257939022,-0.0256044901
9,3582,3220,-0.0462864496,-0.0489825029
10,2227,2589,-0.0598912521,-0.0551989066
11,2185,1958,-0.0603129508,-0.0614153103
12,3140,2800,-0.0507243262,-0.0531202042
13,4706,4671,-0.0350009899,-0.0346877298
14,7096,6754,-0.0110043273,-0.0141667014
15,9275,9214,0.0108738015,0.0100684067
16,11728,11304,0.0355030121,0.0306583968
17,13430,13262,0.0525918489,0.0499479665
18,14231,14043,0.060634245,0.0576421207
19,14375,15252,0.062080069,0.0695527897
20,14361,13682,0.0619395028,0.0540856679
21,12406,12193,0.0423104336,0.0394165314
22,9723,10504,0.0153719207,0.0227770609
23,7902,8183,-0.00291172894,-8.86650293e-05
24,5431,5260,-0.0277216676,-0.0288850962
25,3814,3678,-0.0439570665,-0.0444704381
26,2644,2438,-0.0557043867,-0.0566865088
27,2337,2233,-0.0587868032,-0.0587061011
28,3013,2766,-0.0519994626,-0.053455161
29,4571,4578,-0.0363564499,-0.0356039351
30,6970,7215,-0.0122694233,-0.00962508152
31,9377,9199,0.0118979269,0.00992063162
32,11295,11280,0.0311554996,0.0304219567
33,13351,13151,0.0517986537,0.0488544312
34,14164,14891,0.0599615352,0.0659963368
35,14823,15222,0.0665781882,0.0692572396
36,14370,13687,0.0620298668,0.0541349263
37,12115,12548,0.0393886642,0.0429138742
38,9977,9922,0.0179221936,0.017043389
39,8005,7925,-0.00187756314,-0.00263039587
40,5160,5557,-0.0304426281,-0.0259591503
41,3989,3432,-0.0421999887,-0.0468939489
42,2569,2042,-0.05645742,-0.0605877701
43,2297,2209,-0.059188421,-0.0589425412
44,3335,3047,-0.0487664395,-0.0506868418
45,4794,4595,-0.0341174308,-0.0354364567
46,6866,6759,-0.0133136296,-0.014117443
47,9414,9326,0.0122694233,0.0111717937
48,11684,11524,0.0350612326,0.0328257642
49,13133,13187,0.0496098368,0.0492090913
50,14523,15122,0.0635660548,0.0682720726
51,14588,15105,0.0642186837,0.0681045942
52,14182,13805,0.0601422632,0.0552974233
53,12560,12263,0.043856662,0.0401061483
54,10377,10666,0.0219383715,0.0243730314
55,7789,8229,-0.00404629918,0.000364511787
56,5503,4903,-0.0269987556,-0.0324021424
57,3865,3062,-0.0434450038,-0.0505390667
58,2345,3126,-0.0587064796,-0.0499085599
59,2306,2441,-0.059098057,-0.0566569538
60,3383,2461,-0.0482844981,-0.0564599204
61,4614,3977,-0.0359247108,-0.0415247887
62,6840,7575,-0.0135746811,-0.00607848035
63,9527,9529,0.0134039936,0.0131716827
64,11650,10845,0.0347198575,0.0261364803
65,13345,13155,0.0517384111,0.0488938378
66,14329,15092,0.0616182086,0.0679765225
67,14876,15615,0.0671103318,0.0731289459
68,14141,13847,0.059730605,0.0557111934
69,12158,12275,0.0398204033,0.0402243683
70,10127,10625,0.0194282603,0.0239691129
71,7885,7833,-0.00308241649,-0.0035367495
72,5534,5081,-0.0266875018,-0.0306485451
73,3661,3548,-0.0454932545,-0.0457511551
74,2754,2692,-0.0545999378,-0.0541841846
75,2672,2363,-0.0554232542,-0.057425384
76,3116,3319,-0.0509652968,-0.0480071876
77,4835,4249,-0.0337057725,-0.0388451345
78,6763,6606,-0.0143477953,-0.0156247485
79,9301,9622,0.0111348531,0.014087888
80,11598,11463,0.0341977543,0.0322248123
81,13429,12867,0.0525818084,0.0460565569
82,14342,14992,0.0617487343,0.0669913555
83,14983,15094,0.0681846593,0.0679962258
84,14238,14068,0.0607045281,0.0578884125
85,12343,12499,0.0416778856,0.0424311424
86,10386,10340,0.0220287355,0.021161387
87,7718,7679,-0.00475917074,-0.00505390667
88,5765,5904,-0.0243681591,-0.0225406208
89,3843,3670,-0.0436658936,-0.0445492514
90,2503,2438,-0.0571200894,-0.0566865088
91,2114,2270,-0.0610258223,-0.0583415893
92,3128,2753,-0.0508448115,-0.0535832327
93,5080,4513,-0.0312458636,-0.0362442937
94,6959,7538,-0.0123798682,-0.00644299213
95,9573,9335,0.013865854,0.0112604587
96,11746,11046,0.0356837401,0.028116666
97,13332,12727,0.0516078853,0.0446773231
98,14227,15507,0.0605940832,0.0720649655
99,15178,15121,0.070142546,0.0682622209
100,14092,13886,0.0592386232,0.0560954086
101,12249,12386,0.0407340838,0.0413179037
102,10176,10613,0.0199202421,0.0238508929
103,7850,7907,-0.00343383206,-0.00280772593
104,5485,5693,-0.0271794836,-0.0246193231
105,4254,3477,-0.0395392709,-0.0464506237
106,2574,2779,-0.0564072178,-0.0533270893
107,2255,2341,-0.0596101196,-0.0576421207
108,3500,2823,-0.0471097661,-0.0528936158
109,4713,4601,-0.0349307068,-0.0353773467
110,6977,6854,-0.0121991402,-0.0131815344
111,9184,9162,0.00996012105,0.00955611983
112,11567,11607,0.0338865006,0.0336434528
113,13363,13494,0.0519191391,0.052233554
114,14922,14722,0.0675721922,0.0643314046
115,14796,15033,0.0663070962,0.067395274
116,13951,14179,0.0578229205,0.0589819479
117,12633,12414,0.0445896145,0.0415937504
118,10065,10379,0.0188057528,0.0215456021
119,7653,7989,-0.00541179964,-0.001999889
120,5878,5672,-0.0232335888,-0.0248262082
121,3769,3334,-0.0444088865,-0.0478594125
122,2169,2728,-0.0604735979,-0.0538295245
123,2472,1986,-0.0574313432,-0.0611394636
124,3272,2722,-0.0493989875,-0.0538886345
125,5075,4881,-0.0312960658,-0.0326188791
126,6978,6649,-0.0121890998,-0.0152011267
127,9300,9125,0.0111248126,0.00919160804
128,11228,11469,0.0304827898,0.0322839224
