# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:44:24+00:00
# capture_name=harmonics_2vpp_1to1_20mVdiv_g49p50_07.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=3299
# firmware_status_timestamp=2026-08-23T20:44:24+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.50
# firmware_afe_ch1_offset_pct=51.40
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=49.50
# firmware_afe_ch2_offset_pct=51.40
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=49.5000
# afe_offset_pct_ch1=51.4000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.02
# calibration_volts_per_code_ch1=1.00404446079e-05
# calibrated_volts_per_div_ch1=0.0205628305569
# displayed_volts_per_div_ch1=0.02
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=49.5000
# afe_offset_pct_ch2=51.4000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.02
# calibration_volts_per_code_ch2=9.85166992743e-06
# calibrated_volts_per_div_ch2=0.0201762200114
# displayed_volts_per_div_ch2=0.02
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to1_20mVdiv_g49p50
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.06
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=7
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,13647,13670,0.0547706253,0.0539674479
1,14241,14262,0.0607346494,0.0597996365
2,14288,14218,0.0612065503,0.059366163
3,12918,13264,0.0474511412,0.0499676699
4,11133,11826,0.0295289476,0.0358009685
5,9064,8636,0.0087552677,0.00437414145
6,6632,6118,-0.0156630936,-0.0204323634
7,4341,4626,-0.0386657522,-0.035131055
8,2895,2785,-0.0531842351,-0.0532679793
9,2163,1706,-0.0605338405,-0.0638979311
10,2161,1835,-0.0605539214,-0.0626270657
11,3464,3137,-0.0474712221,-0.0498001915
12,4993,5443,-0.0321193823,-0.0270822406
13,7368,7176,-0.00827332636,-0.0100092966
14,10114,9515,0.0192977345,0.0130337593
15,11883,11980,0.037059281,0.0373181257
16,13430,14094,0.0525918489,0.0581445559
17,14442,14213,0.0627527788,0.0593169046
18,14322,13958,0.0615479254,0.0568047288
19,13087,13395,0.0491479764,0.0512582386
20,11280,11530,0.0310048929,0.0328848742
21,8546,8940,0.00355431739,0.00736904911
22,6554,6206,-0.0164462483,-0.0195654165
23,4557,4596,-0.0364970161,-0.0354266051
24,2733,2697,-0.0548107871,-0.0541349263
25,2034,1456,-0.0618290579,-0.0663608486
26,2218,1816,-0.0599816161,-0.0628142475
27,3176,3409,-0.0503628702,-0.0471205373
28,4995,4900,-0.0320993014,-0.0324316974
29,7918,7220,-0.00275108182,-0.00957582317
30,9789,9787,0.01603459,0.0157134135
31,11752,12328,0.0357439828,0.0407465068
32,13663,13781,0.0549312724,0.0550609832
33,14096,14130,0.059278785,0.058499216
34,14131,14496,0.0596302005,0.0621049272
35,13358,13040,0.0518689368,0.0477608958
36,11102,11057,0.0292176938,0.0282250343
37,8821,8726,0.00631543966,0.00526079174
38,6298,6129,-0.0190166021,-0.0203239951
39,4305,4891,-0.0390272082,-0.0325203624
40,3144,2704,-0.0506841644,-0.0540659646
41,2432,1812,-0.0578329609,-0.0628536541
42,1696,1661,-0.0652227282,-0.0643412563
43,3074,3188,-0.0513869955,-0.0492977563
44,5209,5271,-0.0299506463,-0.0287767279
45,7451,7471,-0.00743996945,-0.00710305402
46,9857,9703,0.0167173403,0.0148858733
47,12335,11831,0.041597562,0.0358502269
48,13337,13909,0.0516580875,0.056321997
49,14115,14466,0.0594695534,0.0618093771
50,14277,13941,0.0610961054,0.0566372504
51,13011,13112,0.0483849026,0.048470216
52,11185,11980,0.0300510507,0.0373181257
53,8953,8807,0.00764077835,0.00605877701
54,6479,6052,-0.0171992816,-0.0210825736
55,4433,4610,-0.0377420313,-0.0352886817
56,3093,2707,-0.0511962271,-0.0540364096
57,1948,1727,-0.0626925361,-0.0636910461
58,2145,2028,-0.0607145685,-0.0607256934
59,3235,2956,-0.0497704839,-0.0515833437
60,5400,5269,-0.0280329213,-0.0287964312
