# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:55:06+00:00
# capture_name=harmonics_2vpp_1to100_2Vdiv_g49p66_08.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1129
# firmware_status_timestamp=2026-08-23T20:55:06+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=49.66
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=49.66
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=49.6600
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=2
# calibration_volts_per_code_ch1=0.000937547255406
# calibrated_volts_per_div_ch1=1.92009677907
# displayed_volts_per_div_ch1=2
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=49.6600
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=2
# calibration_volts_per_code_ch2=0.00095347624333
# calibrated_volts_per_div_ch2=1.95271934634
# displayed_volts_per_div_ch2=2
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_2Vdiv_g49p66
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=6.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=8
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,12306,12132,3.85706941,3.7566964
1,14362,14595,5.78466657,6.10510839
2,15447,15725,6.80190534,7.18253654
3,15876,15743,7.20411311,7.19969911
4,14435,14633,5.85310752,6.14134048
5,12721,12946,4.24615152,4.53282606
6,9932,9891,1.63133222,1.61995614
7,6986,6909,-1.13068199,-1.22331002
8,4250,4148,-3.69581128,-3.85585793
9,2098,2026,-5.71341297,-5.87913452
10,790,624,-6.93972478,-7.21590821
11,862,726,-6.87222138,-7.11865363
12,1813,1581,-5.98061394,-6.30343144
13,3854,3657,-4.06707999,-4.32401476
14,6614,6160,-1.47944957,-1.93746373
15,9676,9701,1.39132013,1.43879565
16,12120,11992,3.68268562,3.62320972
17,14514,14507,5.92717375,6.02120248
18,15609,15522,6.95378799,6.98898086
19,15643,15944,6.9856646,7.39134784
20,14700,14714,6.10155754,6.21857206
21,12730,13079,4.25458945,4.6596384
22,9898,9954,1.59945562,1.68002514
23,7071,6982,-1.05099047,-1.15370625
24,4133,4071,-3.80550431,-3.9292756
25,2070,1950,-5.7396643,-5.95159871
26,956,778,-6.78409194,-7.06907287
27,871,529,-6.86378346,-7.30648845
28,1742,1594,-6.0471798,-6.29103625
29,3943,3668,-3.98363829,-4.31352652
30,6675,6676,-1.42225919,-1.44546998
31,9393,9244,1.12599425,1.00305701
32,12081,12229,3.64612128,3.84918359
33,14467,14369,5.88310903,5.88962276
34,15531,15741,6.88065931,7.19779216
35,15688,15774,7.02785423,7.22925688
36,14643,14765,6.04811734,6.26719935
37,12746,12757,4.2695902,4.35261905
38,9929,10189,1.62851958,1.90409206
39,6840,6743,-1.26756389,-1.38158708
40,4327,4315,-3.62362014,-3.6966274
41,2128,2166,-5.68528656,-5.74564784
42,826,691,-6.90597308,-7.1520253
43,699,564,-7.02504158,-7.27311678
44,1866,1703,-5.93092394,-6.18710734
45,3803,3280,-4.1148949,-4.68347531
46,6575,6458,-1.51601391,-1.65332781
47,9361,9143,1.09599274,0.906755907
48,12152,12396,3.71268713,4.00841413
49,14467,14442,5.88310903,5.95922652
50,15704,15989,7.04285498,7.43425427
51,15775,15797,7.10942084,7.25118683
52,14695,14794,6.0968698,6.29485016
53,12810,12848,4.32959323,4.43938539
54,9900,9770,1.60133071,1.50458551
55,6821,6784,-1.28537729,-1.34249455
56,4288,4318,-3.66018449,-3.69376697
57,1915,2015,-5.88498412,-5.88962276
58,792,671,-6.93784969,-7.17109483
59,771,368,-6.95753818,-7.45999813
60,1802,1573,-5.99092696,-6.31105925
61,3879,3686,-4.04364131,-4.29636395
62,6619,6238,-1.47476183,-1.86309258
63,9697,9517,1.41100862,1.26335602
64,12191,11965,3.74925147,3.59746587
65,14254,14302,5.68341146,5.82573985
66,15546,15739,6.89472252,7.19588521
67,15720,15892,7.05785574,7.34176707
68,14772,14627,6.16906094,6.13561963
69,12630,12886,4.16083472,4.47561749
70,9949,10060,1.64727053,1.78109362
71,6982,7232,-1.13443218,-0.915337194
72,4262,4013,-3.68456071,-3.98457722
73,1943,1824,-5.8587328,-6.07173672
74,990,712,-6.75221533,-7.1320023
75,836,520,-6.89659761,-7.31506974
76,1805,1654,-5.98811432,-6.23382768
77,3715,3438,-4.19739906,-4.53282606
78,6650,6507,-1.44569787,-1.60660747
79,9550,9427,1.27318917,1.17754316
80,12215,12132,3.77175261,3.7566964
81,14250,14210,5.67966127,5.73802003
82,15659,15734,7.00066536,7.19111783
83,15673,15815,7.01379102,7.2683494
84,14805,14843,6.2,6.34157049
85,12625,12820,4.15614698,4.41268805
86,9783,9851,1.49163768,1.58181709
87,7051,7292,-1.06974142,-0.858128619
88,4288,4098,-3.66018449,-3.90353174
89,2140,1945,-5.67403599,-5.95636609
90,968,637,-6.77284137,-7.20351302
91,611,298,-7.10754574,-7.52674146
92,1707,1654,-6.07999395,-6.23382768
93,3723,3487,-4.18989868,-4.48610572
94,6455,6323,-1.62851958,-1.7820471
95,9686,9693,1.4006956,1.43116784
96,12116,12186,3.67893543,3.80818412
97,14537,14420,5.94873734,5.93825004
98,15587,15716,6.93316195,7.17395525
99,15690,15842,7.02972932,7.29409326
100,14631,14681,6.03686678,6.18710734
101,12665,12995,4.19364887,4.5795464
