# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:56:28+00:00
# capture_name=harmonics_2vpp_1to100_5Vdiv_g45p00_08.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=1287
# firmware_status_timestamp=2026-08-23T20:56:28+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.00
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=45.00
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=45.0000
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=5
# calibration_volts_per_code_ch1=0.00262986607407
# calibrated_volts_per_div_ch1=5.3859657197
# displayed_volts_per_div_ch1=5
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=45.0000
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=5
# calibration_volts_per_code_ch2=0.00264756886989
# calibrated_volts_per_div_ch2=5.42222104552
# displayed_volts_per_div_ch2=5
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_5Vdiv_g45p00
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=8
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,1587,1445,-17.3702654,-17.8631472
1,1437,1090,-17.7647453,-18.8030341
2,2186,2229,-15.7949756,-15.7874532
3,3995,3814,-11.0375479,-11.5910565
4,6371,6213,-4.78898612,-5.23953879
5,9213,9178,2.68509326,2.61050291
6,11693,11764,9.20716113,9.457116
7,13695,13518,14.472153,14.1009518
8,14929,15133,17.7174077,18.3767755
9,15180,15340,18.3775041,18.9248223
10,14286,14219,16.0264039,15.9568976
11,12569,12884,11.5109238,12.4223931
12,10007,10080,4.77320692,4.99861003
13,7503,7297,-1.81197773,-2.36957414
14,4776,4726,-8.98362251,-9.1764737
15,2904,2901,-13.9067318,-14.0082869
16,1618,1607,-17.2887396,-17.434241
17,1445,1115,-17.7437064,-18.7368449
18,2281,2189,-15.5451384,-15.8933559
19,4042,3765,-10.9139442,-11.7207874
20,6377,6231,-4.77320692,-5.19188255
21,9186,9003,2.61408688,2.14717835
22,11637,11565,9.05988863,8.9302498
23,13726,13728,14.5536789,14.6569413
24,14926,15109,17.7095181,18.3132339
25,15026,15432,17.9725048,19.1683986
26,14222,14309,15.8580924,16.1951788
27,12523,12953,11.38995,12.6050754
28,10031,10181,4.83632371,5.26601448
29,7424,7656,-2.01973714,-1.41909691
30,4895,4785,-8.67066845,-9.02026714
31,2831,2585,-14.098712,-14.8449187
32,1732,1768,-16.9889348,-17.0079824
33,1416,1210,-17.8199725,-18.4853258
34,2293,2144,-15.51358,-16.0124965
35,3967,3627,-11.1111842,-12.0861519
36,6453,6320,-4.5733371,-4.95624892
37,9111,8882,2.41684692,1.82682252
38,11647,11813,9.08618729,9.58684688
39,13678,13660,14.4274453,14.4769066
40,14946,14932,17.7621155,17.8446142
41,15087,15286,18.1329266,18.7818536
42,14216,14347,15.8423132,16.2957864
43,12473,12720,11.2584567,11.9881918
44,10075,10121,4.95203782,5.10716035
45,7508,7553,-1.79882839,-1.69179651
46,4775,4732,-8.98625238,-9.16058829
47,2786,2838,-14.217056,-14.1750837
48,1597,1068,-17.3439668,-18.8612806
49,1512,1189,-17.5675054,-18.5409248
50,2225,2194,-15.6924109,-15.8801181
51,3956,3700,-11.1401127,-11.8928794
52,6494,6327,-4.46551259,-4.93771594
53,9113,9068,2.42210665,2.31927033
54,11756,11648,9.37284269,9.14999801
55,13630,13868,14.3012117,15.0276009
56,14888,14949,17.6095832,17.8896229
57,15019,15229,17.9540957,18.6309421
58,14281,14414,16.0132545,16.4731735
59,12420,12515,11.1190738,11.4454402
60,10169,10389,5.19924523,5.81670881
61,7492,7495,-1.84090625,-1.8453555
62,4798,4642,-8.92576546,-9.39886949
63,2798,2758,-14.1854976,-14.3868892
64,1621,1239,-17.28085,-18.4085464
65,1486,1418,-17.6358819,-17.9346315
66,2295,2165,-15.5083202,-15.9568976
67,3898,3882,-11.2926449,-11.4110218
68,6466,6294,-4.53914884,-5.02508572
69,9180,9142,2.59830768,2.51519043
70,11812,11661,9.52011519,9.18441641
71,13626,13911,14.2906922,15.1414464
72,14984,14953,17.8620504,17.9002131
73,15054,15492,18.046141,19.3272528
74,14232,14382,15.8843911,16.3884513
75,12547,12848,11.4530668,12.3270807
