# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:37:27+00:00
# capture_name=harmonics_2vpp_1to1_20mVdiv_08.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=2866
# firmware_status_timestamp=2026-08-23T20:37:27+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.44
# firmware_afe_ch1_offset_pct=51.50
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=45.44
# firmware_afe_ch2_offset_pct=51.50
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=45.4400
# afe_offset_pct_ch1=51.5000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.05
# calibration_volts_per_code_ch1=2.44116517637e-05
# calibrated_volts_per_div_ch1=0.049995062812
# displayed_volts_per_div_ch1=0.05
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=45.4400
# afe_offset_pct_ch2=51.5000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.05
# calibration_volts_per_code_ch2=2.46406002339e-05
# calibrated_volts_per_div_ch2=0.0504639492791
# displayed_volts_per_div_ch2=0.05
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to1_20mVdiv
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=8
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,11957,11698,0.0919098689,0.0863899444
1,13755,13844,0.135802019,0.139268673
2,15046,15394,0.167317461,0.177461603
3,15434,15297,0.176789182,0.175071465
4,14418,14326,0.151986944,0.151145442
5,12634,12785,0.108436557,0.113174277
6,10331,10575,0.0522165231,0.0587185504
7,7743,7621,-0.0109608316,-0.0140697827
8,5332,5128,-0.069817324,-0.0754987991
9,3135,3135,-0.123449723,-0.124607515
10,1868,1942,-0.154379286,-0.154003751
11,1709,1491,-0.158260738,-0.165116662
12,2832,2139,-0.130846453,-0.149149553
13,4397,4425,-0.0926422184,-0.0928211411
14,6614,6597,-0.0385215865,-0.0393017574
15,9327,9245,0.0277072248,0.025946552
16,11667,11934,0.0848304899,0.0922051261
17,13731,14098,0.135216139,0.145527385
18,14882,14933,0.16331395,0.166102286
19,15410,15324,0.176203302,0.175736761
20,14342,14608,0.150131658,0.158094091
21,12531,12944,0.105922157,0.117092132
22,10220,10457,0.0495068298,0.0558109595
23,7820,7697,-0.00908113446,-0.0121970971
24,5402,4923,-0.0681085084,-0.0805501222
25,3199,3147,-0.121887377,-0.124311828
26,2005,1599,-0.151034889,-0.162455477
27,1819,1519,-0.155575457,-0.164426725
28,2565,2223,-0.137364364,-0.147079743
29,4281,4143,-0.09547397,-0.0997697903
30,6746,6670,-0.0352992485,-0.0375029936
31,9324,9150,0.0276339898,0.023605695
32,11906,11886,0.0906648747,0.0910223773
33,13759,14065,0.135899665,0.144714245
34,15168,15013,0.170295683,0.168073534
35,15181,15233,0.170613034,0.173494466
36,14401,14708,0.151571946,0.160558151
37,12701,13123,0.110072138,0.1215028
38,10272,10455,0.0507762357,0.0557616783
39,7711,7584,-0.0117420045,-0.0149814849
40,5309,5098,-0.070378792,-0.0762380171
41,3127,3162,-0.123645016,-0.123942219
42,2011,1689,-0.15088842,-0.160237823
43,1668,1546,-0.159261616,-0.163761429
44,2575,2153,-0.137120248,-0.148804585
45,4435,4285,-0.0917145757,-0.0962708251
46,6857,6892,-0.0325895551,-0.0320327803
47,9191,8867,0.0243872401,0.0166324052
48,11805,11699,0.0881992978,0.086414585
49,13772,13636,0.136217017,0.134143428
50,15014,15285,0.166536288,0.174775777
51,15322,15433,0.174055077,0.178422586
52,14433,14330,0.152353119,0.151244004
53,12502,12869,0.105214219,0.115244087
54,10267,10553,0.0506541774,0.0581764572
55,7918,7586,-0.00668879258,-0.0149322037
56,5164,5175,-0.0739184815,-0.0743406909
57,3153,2867,-0.123010313,-0.131211196
58,1995,1822,-0.151279006,-0.156960623
59,1613,1082,-0.160604257,-0.175194668
60,2693,2225,-0.134239673,-0.147030462
61,4331,4282,-0.0942533875,-0.0963447469
62,6683,6492,-0.0368371825,-0.0418890204
