# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:51:48+00:00
# capture_name=harmonics_2vpp_1to100_1Vdiv_g52p53_09.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=1e-05
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=943
# firmware_status_timestamp=2026-08-23T20:51:48+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=52.53
# firmware_afe_ch1_offset_pct=49.98
# firmware_afe_ch1_atten=1:100
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=52.53
# firmware_afe_ch2_offset_pct=50.02
# firmware_afe_ch2_atten=1:100
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:100
# coupling_ch1=dc
# gain_pct_ch1=52.5300
# afe_offset_pct_ch1=49.9800
# calibration_profile_ch1=ch1_1to100
# normal_requested_volts_per_div_ch1=1
# calibration_volts_per_code_ch1=0.000487788191831
# calibrated_volts_per_div_ch1=0.998990216871
# displayed_volts_per_div_ch1=1
# channel_enabled_ch2=true
# attenuation_ch2=1:100
# coupling_ch2=dc
# gain_pct_ch2=52.5300
# afe_offset_pct_ch2=50.0200
# calibration_profile_ch2=ch2_1to100
# normal_requested_volts_per_div_ch2=1
# calibration_volts_per_code_ch2=0.00049235231157
# calibrated_volts_per_div_ch2=1.0083375341
# displayed_volts_per_div_ch2=1
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to100_1Vdiv_g52p53
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=3.3
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=9
# invalid_frames_before_capture=1
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,13941,13935,2.80429431,2.82757933
1,15308,15470,3.47110077,3.58334012
2,15562,15409,3.59499897,3.55330663
3,14726,14704,3.18720805,3.20619825
4,12440,12318,2.07212424,2.03144564
5,10118,9987,0.939480057,0.883772399
6,7159,7069,-0.503885202,-0.552911646
7,4420,4388,-1.83993706,-1.87290819
8,2278,2021,-2.88477937,-3.03830611
9,1063,826,-3.47744202,-3.62666713
10,1128,489,-3.44573579,-3.79258986
11,1574,1695,-3.22818225,-3.19881297
12,4118,3684,-1.98724909,-2.21952422
13,6122,5835,-1.00972156,-1.1604744
14,9319,9220,0.549737292,0.506138176
15,11772,11633,1.74628173,1.6941843
16,14186,14031,2.92380242,2.87484515
17,15246,15232,3.44085791,3.46616027
18,15522,15325,3.57548745,3.51194904
19,14413,14755,3.03453034,3.23130822
20,12637,12403,2.16821851,2.07329558
21,10412,10162,1.08288979,0.969934054
22,7090,7238,-0.537542587,-0.469704105
23,4248,4267,-1.92383663,-1.93248282
24,2719,2301,-2.66966477,-2.90044747
25,1094,649,-3.46232059,-3.71381349
26,1043,245,-3.48719778,-3.91272382
27,1505,1721,-3.26183964,-3.18601181
28,3658,3217,-2.21163166,-2.44945275
29,6604,6170,-0.774607649,-0.995536374
30,9427,9162,0.602418417,0.477581742
31,11652,11889,1.68774714,1.8202265
32,14348,14221,3.00282411,2.96839209
33,15140,15464,3.38915236,3.58038601
34,15372,15554,3.50231922,3.62469772
35,14541,14553,3.09696723,3.13185305
36,13060,12832,2.37455292,2.28451473
37,9848,9906,0.807777246,0.843891862
38,7298,7379,-0.436082643,-0.400282429
39,4214,4150,-1.94042143,-1.99008804
40,2485,2270,-2.78380721,-2.91571039
41,1142,805,-3.43890675,-3.63700653
42,730,567,-3.63987549,-3.75418638
43,2122,1799,-2.96087432,-3.14760833
44,3368,3341,-2.35309024,-2.38840106
45,6510,5895,-0.820459739,-1.13093326
46,9295,9021,0.538030376,0.408160066
47,11710,11818,1.71603886,1.78526948
48,14092,13991,2.87795033,2.85515105
49,15158,15431,3.39793254,3.56413838
50,15316,15405,3.47500308,3.55133722
51,14676,14759,3.16281864,3.23327763
52,12847,12682,2.27065403,2.21066188
53,9900,9851,0.833142232,0.816812485
54,7235,7375,-0.4668133,-0.402251839
55,4539,4143,-1.78189026,-1.99353451
56,2468,2064,-2.79209961,-3.01713497
57,1232,950,-3.39500582,-3.56561544
58,577,594,-3.71450708,-3.74089286
59,1889,1414,-3.07452897,-3.33716397
60,3924,3350,-2.08188,-2.38396989
61,6389,5885,-0.87948211,-1.13585678
62,8749,8956,0.271698023,0.376157166
63,12257,12053,1.982859,1.90097227
64,13845,14033,2.75746665,2.87582985
65,15377,15474,3.50475816,3.58530953
66,15582,15397,3.60475474,3.5473984
67,14799,14634,3.22281658,3.17173359
68,12431,12602,2.06773415,2.17127369
69,9898,9917,0.832166655,0.849307737
70,7340,7195,-0.415595539,-0.490875255
71,4418,4072,-1.84091264,-2.02849152
72,2330,2039,-2.85941438,-3.02944377
73,907,738,-3.55353698,-3.66999413
74,991,579,-3.51256277,-3.74827815
75,1891,1647,-3.0735534,-3.22244588
76,3514,3091,-2.28187316,-2.51148914
77,6446,6192,-0.851678183,-0.984704623
78,9219,9061,0.500958473,0.427854159
