# DigitalOscilloscope capture
# format_version=2
# fs_hz=80000000.0
# n_bits=14
# timestamp=2026-08-23T20:37:26+00:00
# capture_name=harmonics_2vpp_1to1_20mVdiv_03.csv
# decim_factor=1
# requested_decim_factor=1
# capture_depth=8192
# pretrigger_samples=0
# actual_seconds_per_div=1.024e-05
# requested_seconds_per_div=2e-07
# ui_mode=normal
# voltage_display_mode=calibrated_volts
# trigger_mode=off
# trigger_source=1
# trigger_level_pct=50.0000
# adc_format=Offset Binary
# calibration_schema_version=2
# frame_sequence=2861
# firmware_status_timestamp=2026-08-23T20:37:26+00:00
# software_git_commit=8df6a59
# software_git_dirty=true
# firmware_depth=8192
# firmware_pretrigger=0
# firmware_decim=1
# firmware_trigger=off
# firmware_mock=0
# firmware_fpga_status=0x03
# firmware_ready=1
# firmware_overflow=1
# firmware_prehistory=0
# firmware_armed=0
# firmware_ctrl=0x0001
# firmware_sample_cfg=0x000D
# firmware_afe_ch1_gain_pct=45.44
# firmware_afe_ch1_offset_pct=51.50
# firmware_afe_ch1_atten=1:1
# firmware_afe_ch1_coupling=dc
# firmware_afe_ch1_range_vpp=2
# firmware_afe_ch2_gain_pct=45.44
# firmware_afe_ch2_offset_pct=51.50
# firmware_afe_ch2_atten=1:1
# firmware_afe_ch2_coupling=dc
# firmware_afe_ch2_range_vpp=2
# firmware_afe_trigger_source=1
# firmware_afe_trigger_level_pct=50.00
# firmware_afe_trigger_level_mv=1500
# firmware_ch1_to_adc2=0
# fpga_build=0x89
# fpga_version=0x08
# channel_enabled_ch1=true
# attenuation_ch1=1:1
# coupling_ch1=dc
# gain_pct_ch1=45.4400
# afe_offset_pct_ch1=51.5000
# calibration_profile_ch1=ch1_1to1
# normal_requested_volts_per_div_ch1=0.05
# calibration_volts_per_code_ch1=2.44116517637e-05
# calibrated_volts_per_div_ch1=0.049995062812
# displayed_volts_per_div_ch1=0.05
# channel_enabled_ch2=true
# attenuation_ch2=1:1
# coupling_ch2=dc
# gain_pct_ch2=45.4400
# afe_offset_pct_ch2=51.5000
# calibration_profile_ch2=ch2_1to1
# normal_requested_volts_per_div_ch2=0.05
# calibration_volts_per_code_ch2=2.46406002339e-05
# calibrated_volts_per_div_ch2=0.0504639492791
# displayed_volts_per_div_ch2=0.05
# measurement_type=harmonics
# series_id=harmonics_2vpp_1to1_20mVdiv
# input_condition=generator_splitter
# generator_model=Hantek HDG6202
# generator_waveform=sine
# generator_frequency_hz=5000000
# generator_amplitude_vpk=0.16
# generator_offset_v=0
# generator_load=50_ohm
# sense_configuration_confirmed=true
# sense_ch1_vpp=2
# sense_ch2_vpp=2
# series_total=10
# repetition_index=3
# invalid_frames_before_capture=0
index,ch1_raw,ch2_raw,ch1_volts,ch2_volts
0,2674,2616,-0.134703494,-0.137395987
1,1694,1664,-0.158626913,-0.160853838
2,2120,1832,-0.14822755,-0.156714217
3,3261,3093,-0.120373855,-0.125642421
4,5388,5165,-0.0684502715,-0.0745870969
5,7896,7335,-0.00722584892,-0.0211169944
6,10489,10458,0.0560735641,0.0558356001
7,12866,13379,0.11410006,0.127810793
8,14654,14637,0.157748094,0.158808669
9,15258,15199,0.172492731,0.172656686
10,14984,15257,0.165803939,0.174085841
11,13732,14158,0.135240551,0.147005821
12,11800,11707,0.0880772396,0.0866117098
13,9354,9297,0.0283663393,0.0272278633
14,6737,6696,-0.0355189533,-0.0368623379
15,4275,4338,-0.09562044,-0.0949648733
16,2547,2706,-0.137803774,-0.135178333
17,1931,1515,-0.152841352,-0.164525288
18,2057,1818,-0.149765484,-0.157059186
19,3260,2991,-0.120398266,-0.128155762
20,5486,5063,-0.0660579297,-0.0771004381
21,7846,7730,-0.00844643151,-0.0113839573
22,10376,10687,0.0533150475,0.0614782976
23,12971,12996,0.116663284,0.118373444
24,14556,14378,0.155355752,0.152426753
25,15114,15481,0.168977454,0.179605335
26,15057,15230,0.167585989,0.173420544
27,14040,13701,0.14275934,0.135745067
28,11836,12073,0.088956059,0.0956301695
29,9145,9404,0.0232643041,0.0298644075
30,6712,6283,-0.0361292446,-0.0470389058
31,4278,4274,-0.095547205,-0.0965418717
32,2539,2526,-0.137999067,-0.139613641
33,1873,1703,-0.154257227,-0.159892855
34,2139,1844,-0.147763728,-0.15641853
35,3477,3270,-0.115100938,-0.121281034
36,5345,4904,-0.0694999726,-0.0810182936
37,7800,7861,-0.00956936749,-0.00815603868
38,10646,10719,0.0599061934,0.0622667968
39,12836,12755,0.113367711,0.112435059
40,14472,14649,0.153305173,0.159104356
41,15348,15619,0.17468978,0.183005738
42,15235,15251,0.171931263,0.173937997
43,13822,13964,0.137437599,0.142225545
44,11800,12096,0.0880772396,0.0961969033
45,9380,9201,0.0290010423,0.0248623656
46,6655,6599,-0.0375207088,-0.0392524762
47,4344,4563,-0.093936036,-0.0894207382
48,2740,2569,-0.133092325,-0.138554095
49,1802,1390,-0.155990455,-0.167605363
50,2126,2001,-0.14808108,-0.152549956
51,3429,3273,-0.116272697,-0.121207113
52,5358,5130,-0.0691826211,-0.0754495179
53,7769,7713,-0.0103261287,-0.0118028475
54,10599,10433,0.0587588458,0.0552195851
55,12930,12837,0.115662406,0.114455588
56,14408,14817,0.151742827,0.163243977
57,15341,15557,0.174518898,0.181478021
58,15010,15026,0.166438642,0.168393862
59,13841,13854,0.137901421,0.139515079
60,11916,11893,0.0909089912,0.0911948615
61,9297,9424,0.0269748752,0.0303572195
62,6564,6818,-0.0397421691,-0.0338561847
